---------- Players ----------
Player 0: suggest
Player 1: anton
Player 2: newcombe
Player 3: brian
Player 4: jonestown
Player 5: massacre
Player 6: could
Player 7: also
Player 8: use
Player 9: therapy
Player 10: putting
Player 11: mildly.
Player 12: dig!
Player 13: grand
Player 14: jury
Player 15: prize
Player 16: sundance,
Player 17: watch
Player 18: band
Player 19: self - sabotage
Player 20: seven
Player 21: years,
Player 22: ex - friends
Player 23: contemporaries
Player 24: dandy
Player 25: warhols
Player 26: rise
Player 27: comparative
Player 28: greatness
Player 29: ( a
Player 30: mobile
Player 31: phone
Player 32: advert,
Player 33: anyway ).
Player 34: elevates
Player 35: dig!
Player 36: contemporaries
Player 37: immense,
Player 38: near - biblical
Player 39: comic - tragedy
Player 40: played
Player 41: out :
Player 42: depressingly
Player 43: honest
Player 44: treatise
Player 45: art
Player 46: versus
Player 47: commerce
Player 48: compromise.
Player 49: look
Player 50: me,
Player 51: i'm
Player 52: bloody
Player 53: genius
Player 54: "
Player 55: posturing,
Player 56: newcombe
Player 57: fact
Player 58: revealed
Player 59: singularly
Player 60: gifted,
Player 61: immensely
Player 62: troubled,
Player 63: musician
Player 64: -
Player 65: far
Player 66: talented
Player 67: rival,
Player 68: dandy's
Player 69: courtney
Player 70: taylor
---------- Rewards ----------
v(): -1.4072906970977783	 ([])
v(5,68): -1.9575295448303223	 ([massacre][dandy's])
v(5,69): -3.038482666015625	 ([massacre][courtney])
v(5,70): -2.667440414428711	 ([massacre][taylor])
v(6,7): -1.292681097984314	 ([could][also])
v(6,8): -1.480893850326538	 ([could][use])
v(6,9): -1.5536620616912842	 ([could][therapy])
v(6,10): -1.2036869525909424	 ([could][putting])
v(6,11): -2.3635482788085938	 ([could][mildly.])
v(6,12): -1.6452059745788574	 ([could][dig!])
v(6,13): -1.061745524406433	 ([could][grand])
v(6,14): -2.064377784729004	 ([could][jury])
v(6,15): -1.7570685148239136	 ([could][prize])
v(6,16): -2.0428991317749023	 ([could][sundance,])
v(6,17): -1.2433819770812988	 ([could][watch])
v(6,18): -1.5668962001800537	 ([could][band])
v(6,19): -1.9189488887786865	 ([could][self - sabotage])
v(6,20): -1.251548409461975	 ([could][seven])
v(6,21): -0.5157202482223511	 ([could][years,])
v(6,22): -1.1328284740447998	 ([could][ex - friends])
v(6,23): -0.562053918838501	 ([could][contemporaries])
v(6,24): -0.437641441822052	 ([could][dandy])
v(6,25): -1.7212227582931519	 ([could][warhols])
v(6,26): -0.8157520294189453	 ([could][rise])
v(6,27): -1.693756103515625	 ([could][comparative])
v(6,28): -0.5348964929580688	 ([could][greatness])
v(6,29): -1.1933866739273071	 ([could][( a])
v(6,30): -1.2994379997253418	 ([could][mobile])
v(6,31): -1.4832022190093994	 ([could][phone])
v(6,32): -3.071483850479126	 ([could][advert,])
v(6,33): -1.0563148260116577	 ([could][anyway ).])
v(6,34): 1.156177043914795	 ([could][elevates])
v(6,35): -1.20219886302948	 ([could][dig!])
v(6,36): -0.5187342762947083	 ([could][contemporaries])
v(6,37): 0.018772661685943604	 ([could][immense,])
v(6,38): -1.513141393661499	 ([could][near - biblical])
v(6,39): -1.5789611339569092	 ([could][comic - tragedy])
v(6,40): -1.3682184219360352	 ([could][played])
v(6,41): -2.12290096282959	 ([could][out :])
v(6,42): -4.064662933349609	 ([could][depressingly])
v(6,43): -1.2065387964248657	 ([could][honest])
v(6,44): -0.09381693601608276	 ([could][treatise])
v(6,45): -0.8953017592430115	 ([could][art])
v(6,46): -1.7625670433044434	 ([could][versus])
v(6,47): -0.8154398798942566	 ([could][commerce])
v(6,48): -0.43080756068229675	 ([could][compromise.])
v(6,49): -2.0680289268493652	 ([could][look])
v(6,50): -1.172424077987671	 ([could][me,])
v(6,51): -1.4237842559814453	 ([could][i'm])
v(6,52): -2.9073328971862793	 ([could][bloody])
v(6,53): -0.9740553498268127	 ([could][genius])
v(6,54): -1.4925042390823364	 ([could]["])
v(6,55): -1.4314184188842773	 ([could][posturing,])
v(6,56): -1.3746676445007324	 ([could][newcombe])
v(6,57): -1.1241040229797363	 ([could][fact])
v(6,58): -1.7513303756713867	 ([could][revealed])
v(6,59): -1.2228866815567017	 ([could][singularly])
v(6,60): -1.039339303970337	 ([could][gifted,])
v(6,61): -1.1270333528518677	 ([could][immensely])
v(6,62): -0.5001838207244873	 ([could][troubled,])
v(6,63): -1.3966879844665527	 ([could][musician])
v(6,64): -1.2272160053253174	 ([could][-])
v(6,65): -0.9419535398483276	 ([could][far])
v(6,66): -1.5612995624542236	 ([could][talented])
v(6,67): -1.6652766466140747	 ([could][rival,])
v(6,68): -0.6691094636917114	 ([could][dandy's])
v(6,69): -2.054652690887451	 ([could][courtney])
v(6,70): -1.6104423999786377	 ([could][taylor])
v(7,8): -1.5483510494232178	 ([also][use])
v(7,9): -1.183152675628662	 ([also][therapy])
v(7,10): -0.957484245300293	 ([also][putting])
v(7,11): -2.1615958213806152	 ([also][mildly.])
v(7,12): -1.5772106647491455	 ([also][dig!])
v(7,13): -0.9227358102798462	 ([also][grand])
v(7,14): -1.9192088842391968	 ([also][jury])
v(7,15): -1.7180629968643188	 ([also][prize])
v(7,16): -1.860059380531311	 ([also][sundance,])
v(7,17): -1.1522406339645386	 ([also][watch])
v(7,18): -1.516831398010254	 ([also][band])
v(7,19): -1.8074907064437866	 ([also][self - sabotage])
v(7,20): -1.190524935722351	 ([also][seven])
v(7,21): -0.4528517723083496	 ([also][years,])
v(7,22): -1.1210542917251587	 ([also][ex - friends])
v(7,23): -0.5477903485298157	 ([also][contemporaries])
v(7,24): -0.31741130352020264	 ([also][dandy])
v(7,25): -1.6231129169464111	 ([also][warhols])
v(7,26): -0.8346406817436218	 ([also][rise])
v(7,27): -1.5783652067184448	 ([also][comparative])
v(7,28): -0.5469393134117126	 ([also][greatness])
v(7,29): -1.1515213251113892	 ([also][( a])
v(7,30): -1.243680477142334	 ([also][mobile])
v(7,31): -1.4317922592163086	 ([also][phone])
v(7,32): -2.917609691619873	 ([also][advert,])
v(7,33): -0.9639090299606323	 ([also][anyway ).])
v(7,34): 1.1909509897232056	 ([also][elevates])
v(7,35): -1.1645407676696777	 ([also][dig!])
v(7,36): -0.5030853748321533	 ([also][contemporaries])
v(7,37): 0.06105989217758179	 ([also][immense,])
v(7,38): -1.428699016571045	 ([also][near - biblical])
v(7,39): -1.4169343709945679	 ([also][comic - tragedy])
v(7,40): -1.2399526834487915	 ([also][played])
v(7,41): -2.103938102722168	 ([also][out :])
v(7,42): -4.006122589111328	 ([also][depressingly])
v(7,43): -1.1545380353927612	 ([also][honest])
v(7,44): 0.03258553147315979	 ([also][treatise])
v(7,45): -0.8083635568618774	 ([also][art])
v(7,46): -1.7236698865890503	 ([also][versus])
v(7,47): -0.7649787664413452	 ([also][commerce])
v(7,48): -0.45879679918289185	 ([also][compromise.])
v(7,49): -2.0499629974365234	 ([also][look])
v(7,50): -1.0711866617202759	 ([also][me,])
v(7,51): -1.351161241531372	 ([also][i'm])
v(7,52): -2.8074758052825928	 ([also][bloody])
v(7,53): -0.9645346403121948	 ([also][genius])
v(7,54): -1.431935429573059	 ([also]["])
v(7,55): -1.4016411304473877	 ([also][posturing,])
v(7,56): -1.2442431449890137	 ([also][newcombe])
v(7,57): -1.0877398252487183	 ([also][fact])
v(7,58): -1.779954195022583	 ([also][revealed])
v(7,59): -1.114696741104126	 ([also][singularly])
v(7,60): -0.9678769111633301	 ([also][gifted,])
v(7,61): -1.0229623317718506	 ([also][immensely])
v(7,62): -0.41351208090782166	 ([also][troubled,])
v(7,63): -1.3434367179870605	 ([also][musician])
v(7,64): -1.177984595298767	 ([also][-])
v(7,65): -0.8709993362426758	 ([also][far])
v(7,66): -1.5126510858535767	 ([also][talented])
v(7,67): -1.5827860832214355	 ([also][rival,])
v(7,68): -0.5607704520225525	 ([also][dandy's])
v(7,69): -1.9914647340774536	 ([also][courtney])
v(7,70): -1.5616729259490967	 ([also][taylor])
v(8,9): -2.065903902053833	 ([use][therapy])
v(8,10): -1.2852394580841064	 ([use][putting])
v(8,11): -1.8739585876464844	 ([use][mildly.])
v(8,12): -1.8048231601715088	 ([use][dig!])
v(8,13): -1.1348284482955933	 ([use][grand])
v(8,14): -2.35652494430542	 ([use][jury])
v(8,15): -2.0815608501434326	 ([use][prize])
v(8,16): -2.2944836616516113	 ([use][sundance,])
v(8,17): -1.5308412313461304	 ([use][watch])
v(8,18): -1.7456008195877075	 ([use][band])
v(8,19): -2.1850314140319824	 ([use][self - sabotage])
v(8,20): -1.3482530117034912	 ([use][seven])
v(8,21): -0.6873398423194885	 ([use][years,])
v(8,22): -1.1667325496673584	 ([use][ex - friends])
v(8,23): -0.7182386517524719	 ([use][contemporaries])
v(8,24): -0.44430556893348694	 ([use][dandy])
v(8,25): -1.8313905000686646	 ([use][warhols])
v(8,26): -1.1022676229476929	 ([use][rise])
v(8,27): -2.0010223388671875	 ([use][comparative])
v(8,28): -0.7569060921669006	 ([use][greatness])
v(8,29): -1.3694195747375488	 ([use][( a])
v(8,30): -1.366058111190796	 ([use][mobile])
v(8,31): -1.6299077272415161	 ([use][phone])
v(8,32): -3.324308395385742	 ([use][advert,])
v(8,33): -1.157993197441101	 ([use][anyway ).])
v(8,34): 1.0185505151748657	 ([use][elevates])
v(8,35): -1.3220760822296143	 ([use][dig!])
v(8,36): -0.698788046836853	 ([use][contemporaries])
v(8,37): -0.16938424110412598	 ([use][immense,])
v(8,38): -1.7333754301071167	 ([use][near - biblical])
v(8,39): -1.7850991487503052	 ([use][comic - tragedy])
v(8,40): -1.3953187465667725	 ([use][played])
v(8,41): -2.4075076580047607	 ([use][out :])
v(8,42): -4.362212657928467	 ([use][depressingly])
v(8,43): -1.4114452600479126	 ([use][honest])
v(8,44): -0.12509700655937195	 ([use][treatise])
v(8,45): -1.0785256624221802	 ([use][art])
v(8,46): -2.041372299194336	 ([use][versus])
v(8,47): -0.99039626121521	 ([use][commerce])
v(8,48): -0.6106744408607483	 ([use][compromise.])
v(8,49): -2.3723232746124268	 ([use][look])
v(8,50): -1.3587114810943604	 ([use][me,])
v(8,51): -1.6282410621643066	 ([use][i'm])
v(8,52): -3.137941837310791	 ([use][bloody])
v(8,53): -1.3120338916778564	 ([use][genius])
v(8,54): -1.6862618923187256	 ([use]["])
v(8,55): -1.6078966856002808	 ([use][posturing,])
v(8,56): -1.532740592956543	 ([use][newcombe])
v(8,57): -1.3096413612365723	 ([use][fact])
v(8,58): -1.9161380529403687	 ([use][revealed])
v(8,59): -1.320791482925415	 ([use][singularly])
v(8,60): -1.3066093921661377	 ([use][gifted,])
v(8,61): -1.1888245344161987	 ([use][immensely])
v(8,62): -0.688637375831604	 ([use][troubled,])
v(8,63): -1.5894005298614502	 ([use][musician])
v(8,64): -1.4279260635375977	 ([use][-])
v(8,65): -1.1431289911270142	 ([use][far])
v(8,66): -1.8726176023483276	 ([use][talented])
v(8,67): -1.9154881238937378	 ([use][rival,])
v(8,68): -0.7698993682861328	 ([use][dandy's])
v(8,69): -2.1804139614105225	 ([use][courtney])
v(8,70): -1.7873095273971558	 ([use][taylor])
v(9,10): -1.4680085182189941	 ([therapy][putting])
v(9,11): -2.2839231491088867	 ([therapy][mildly.])
v(9,12): -1.6552197933197021	 ([therapy][dig!])
v(9,13): -1.054726481437683	 ([therapy][grand])
v(9,14): -1.9092843532562256	 ([therapy][jury])
v(9,15): -1.8715544939041138	 ([therapy][prize])
v(9,16): -2.0890579223632812	 ([therapy][sundance,])
v(9,17): -1.176573634147644	 ([therapy][watch])
v(9,18): -1.727219581604004	 ([therapy][band])
v(9,19): -1.6701371669769287	 ([therapy][self - sabotage])
v(9,20): -1.1716110706329346	 ([therapy][seven])
v(9,21): -0.5811643004417419	 ([therapy][years,])
v(9,22): -1.0772806406021118	 ([therapy][ex - friends])
v(9,23): -0.4014986753463745	 ([therapy][contemporaries])
v(9,24): -0.45440202951431274	 ([therapy][dandy])
v(9,25): -1.8422021865844727	 ([therapy][warhols])
v(9,26): -0.7136023640632629	 ([therapy][rise])
v(9,27): -1.7383837699890137	 ([therapy][comparative])
v(9,28): -0.5086252093315125	 ([therapy][greatness])
v(9,29): -1.2042617797851562	 ([therapy][( a])
v(9,30): -1.3501988649368286	 ([therapy][mobile])
v(9,31): -1.604598879814148	 ([therapy][phone])
v(9,32): -3.2495040893554688	 ([therapy][advert,])
v(9,33): -1.0425996780395508	 ([therapy][anyway ).])
v(9,34): 1.0556528568267822	 ([therapy][elevates])
v(9,35): -1.283440113067627	 ([therapy][dig!])
v(9,36): -0.46858859062194824	 ([therapy][contemporaries])
v(9,37): 0.020032256841659546	 ([therapy][immense,])
v(9,38): -1.597578525543213	 ([therapy][near - biblical])
v(9,39): -1.3330552577972412	 ([therapy][comic - tragedy])
v(9,40): -1.3840279579162598	 ([therapy][played])
v(9,41): -2.227123737335205	 ([therapy][out :])
v(9,42): -3.01520037651062	 ([therapy][depressingly])
v(9,43): -1.1474101543426514	 ([therapy][honest])
v(9,44): 0.07866013050079346	 ([therapy][treatise])
v(9,45): -0.6668816804885864	 ([therapy][art])
v(9,46): -1.6247987747192383	 ([therapy][versus])
v(9,47): -0.9437716007232666	 ([therapy][commerce])
v(9,48): -0.06586629152297974	 ([therapy][compromise.])
v(9,49): -2.1550636291503906	 ([therapy][look])
v(9,50): -1.1283766031265259	 ([therapy][me,])
v(9,51): -1.4116783142089844	 ([therapy][i'm])
v(9,52): -2.8048787117004395	 ([therapy][bloody])
v(9,53): -1.0099653005599976	 ([therapy][genius])
v(9,54): -1.4951030015945435	 ([therapy]["])
v(9,55): -1.6655664443969727	 ([therapy][posturing,])
v(9,56): -1.3838824033737183	 ([therapy][newcombe])
v(9,57): -1.0986652374267578	 ([therapy][fact])
v(9,58): -1.9480513334274292	 ([therapy][revealed])
v(9,59): -1.1714192628860474	 ([therapy][singularly])
v(9,60): -1.20131254196167	 ([therapy][gifted,])
v(9,61): -1.1217173337936401	 ([therapy][immensely])
v(9,62): -0.18872347474098206	 ([therapy][troubled,])
v(9,63): -1.5797086954116821	 ([therapy][musician])
v(9,64): -1.2701081037521362	 ([therapy][-])
v(9,65): -0.8819558620452881	 ([therapy][far])
v(9,66): -1.6981987953186035	 ([therapy][talented])
v(9,67): -1.7116267681121826	 ([therapy][rival,])
v(9,68): -0.8431072235107422	 ([therapy][dandy's])
v(9,69): -1.9028135538101196	 ([therapy][courtney])
v(9,70): -1.7108750343322754	 ([therapy][taylor])
v(10,11): -1.5107815265655518	 ([putting][mildly.])
v(10,12): -1.9792730808258057	 ([putting][dig!])
v(10,13): -0.7053789496421814	 ([putting][grand])
v(10,14): -1.8018789291381836	 ([putting][jury])
v(10,15): -1.69813072681427	 ([putting][prize])
v(10,16): -1.7974603176116943	 ([putting][sundance,])
v(10,17): -1.1209748983383179	 ([putting][watch])
v(10,18): -1.5064764022827148	 ([putting][band])
v(10,19): -1.8986278772354126	 ([putting][self - sabotage])
v(10,20): -1.0754207372665405	 ([putting][seven])
v(10,21): -0.4118175804615021	 ([putting][years,])
v(10,22): -1.3160512447357178	 ([putting][ex - friends])
v(10,23): -0.47215086221694946	 ([putting][contemporaries])
v(10,24): -0.17568647861480713	 ([putting][dandy])
v(10,25): -1.5455644130706787	 ([putting][warhols])
v(10,26): -0.7881587743759155	 ([putting][rise])
v(10,27): -1.4970207214355469	 ([putting][comparative])
v(10,28): -0.44605571031570435	 ([putting][greatness])
v(10,29): -0.9807010293006897	 ([putting][( a])
v(10,30): -1.0826243162155151	 ([putting][mobile])
v(10,31): -1.3036468029022217	 ([putting][phone])
v(10,32): -2.7202961444854736	 ([putting][advert,])
v(10,33): -0.9415296316146851	 ([putting][anyway ).])
v(10,34): 1.4904247522354126	 ([putting][elevates])
v(10,35): -1.0995707511901855	 ([putting][dig!])
v(10,36): -0.24012130498886108	 ([putting][contemporaries])
v(10,37): 0.08778935670852661	 ([putting][immense,])
v(10,38): -1.2858226299285889	 ([putting][near - biblical])
v(10,39): -1.5047767162322998	 ([putting][comic - tragedy])
v(10,40): -1.1195303201675415	 ([putting][played])
v(10,41): -2.047710657119751	 ([putting][out :])
v(10,42): -4.074085712432861	 ([putting][depressingly])
v(10,43): -1.0511866807937622	 ([putting][honest])
v(10,44): 0.11041194200515747	 ([putting][treatise])
v(10,45): -0.6037687063217163	 ([putting][art])
v(10,46): -1.6209056377410889	 ([putting][versus])
v(10,47): -0.6508740782737732	 ([putting][commerce])
v(10,48): -0.412703275680542	 ([putting][compromise.])
v(10,49): -1.9831583499908447	 ([putting][look])
v(10,50): -0.9453607797622681	 ([putting][me,])
v(10,51): -1.3196452856063843	 ([putting][i'm])
v(10,52): -2.9413061141967773	 ([putting][bloody])
v(10,53): -0.8986049890518188	 ([putting][genius])
v(10,54): -1.2956571578979492	 ([putting]["])
v(10,55): -1.3144892454147339	 ([putting][posturing,])
v(10,56): -1.1662665605545044	 ([putting][newcombe])
v(10,57): -0.9036653637886047	 ([putting][fact])
v(10,58): -1.7879542112350464	 ([putting][revealed])
v(10,59): -1.00143563747406	 ([putting][singularly])
v(10,60): -0.8437873721122742	 ([putting][gifted,])
v(10,61): -0.9756482839584351	 ([putting][immensely])
v(10,62): -0.32251888513565063	 ([putting][troubled,])
v(10,63): -1.351235032081604	 ([putting][musician])
v(10,64): -1.0630812644958496	 ([putting][-])
v(10,65): -0.7398828268051147	 ([putting][far])
v(10,66): -1.6442731618881226	 ([putting][talented])
v(10,67): -1.4767075777053833	 ([putting][rival,])
v(10,68): -0.4090707302093506	 ([putting][dandy's])
v(10,69): -1.9297511577606201	 ([putting][courtney])
v(10,70): -1.4789018630981445	 ([putting][taylor])
v(11,12): -2.847130060195923	 ([mildly.][dig!])
v(11,13): -1.832693338394165	 ([mildly.][grand])
v(11,14): -2.9224748611450195	 ([mildly.][jury])
v(11,15): -2.6992344856262207	 ([mildly.][prize])
v(11,16): -2.6126790046691895	 ([mildly.][sundance,])
v(11,17): -2.1530442237854004	 ([mildly.][watch])
v(11,18): -2.731381416320801	 ([mildly.][band])
v(11,19): -2.8574090003967285	 ([mildly.][self - sabotage])
v(11,20): -2.3215157985687256	 ([mildly.][seven])
v(11,21): -1.388235092163086	 ([mildly.][years,])
v(11,22): -2.52402400970459	 ([mildly.][ex - friends])
v(11,23): -1.636216402053833	 ([mildly.][contemporaries])
v(11,24): -1.282500147819519	 ([mildly.][dandy])
v(11,25): -2.752875804901123	 ([mildly.][warhols])
v(11,26): -1.5615016222000122	 ([mildly.][rise])
v(11,27): -2.6372499465942383	 ([mildly.][comparative])
v(11,28): -1.7932358980178833	 ([mildly.][greatness])
v(11,29): -2.198784828186035	 ([mildly.][( a])
v(11,30): -2.5561795234680176	 ([mildly.][mobile])
v(11,31): -2.5849316120147705	 ([mildly.][phone])
v(11,32): -3.822010040283203	 ([mildly.][advert,])
v(11,33): -1.9536393880844116	 ([mildly.][anyway ).])
v(11,34): 0.09086379408836365	 ([mildly.][elevates])
v(11,35): -2.2849979400634766	 ([mildly.][dig!])
v(11,36): -1.6142412424087524	 ([mildly.][contemporaries])
v(11,37): -1.4225753545761108	 ([mildly.][immense,])
v(11,38): -2.4742119312286377	 ([mildly.][near - biblical])
v(11,39): -2.5823123455047607	 ([mildly.][comic - tragedy])
v(11,40): -2.370591163635254	 ([mildly.][played])
v(11,41): -2.893942356109619	 ([mildly.][out :])
v(11,42): -4.593090534210205	 ([mildly.][depressingly])
v(11,43): -2.3305561542510986	 ([mildly.][honest])
v(11,44): -1.173219919204712	 ([mildly.][treatise])
v(11,45): -2.041266918182373	 ([mildly.][art])
v(11,46): -2.7574572563171387	 ([mildly.][versus])
v(11,47): -2.017017126083374	 ([mildly.][commerce])
v(11,48): -1.6090959310531616	 ([mildly.][compromise.])
v(11,49): -3.0320119857788086	 ([mildly.][look])
v(11,50): -2.29435396194458	 ([mildly.][me,])
v(11,51): -2.52603816986084	 ([mildly.][i'm])
v(11,52): -3.8530025482177734	 ([mildly.][bloody])
v(11,53): -2.3566946983337402	 ([mildly.][genius])
v(11,54): -2.478278160095215	 ([mildly.]["])
v(11,55): -2.338128089904785	 ([mildly.][posturing,])
v(11,56): -2.301311492919922	 ([mildly.][newcombe])
v(11,57): -1.973116159439087	 ([mildly.][fact])
v(11,58): -2.982663154602051	 ([mildly.][revealed])
v(11,59): -1.941375732421875	 ([mildly.][singularly])
v(11,60): -1.980089545249939	 ([mildly.][gifted,])
v(11,61): -2.350919723510742	 ([mildly.][immensely])
v(11,62): -1.5125792026519775	 ([mildly.][troubled,])
v(11,63): -2.3871569633483887	 ([mildly.][musician])
v(11,64): -2.249873638153076	 ([mildly.][-])
v(11,65): -1.9960274696350098	 ([mildly.][far])
v(11,66): -2.8132221698760986	 ([mildly.][talented])
v(11,67): -2.6425652503967285	 ([mildly.][rival,])
v(11,68): -1.358513593673706	 ([mildly.][dandy's])
v(11,69): -3.0162482261657715	 ([mildly.][courtney])
v(11,70): -2.7614705562591553	 ([mildly.][taylor])
v(12,13): -1.2333568334579468	 ([dig!][grand])
v(12,14): -2.0908732414245605	 ([dig!][jury])
v(12,15): -2.166006565093994	 ([dig!][prize])
v(12,16): -2.344933032989502	 ([dig!][sundance,])
v(12,17): -1.6220430135726929	 ([dig!][watch])
v(12,18): -1.85270357131958	 ([dig!][band])
v(12,19): -2.557565689086914	 ([dig!][self - sabotage])
v(12,20): -1.594059944152832	 ([dig!][seven])
v(12,21): -0.8964305520057678	 ([dig!][years,])
v(12,22): -1.4900981187820435	 ([dig!][ex - friends])
v(12,23): -0.8772966861724854	 ([dig!][contemporaries])
v(12,24): -0.8671813011169434	 ([dig!][dandy])
v(12,25): -2.0726428031921387	 ([dig!][warhols])
v(12,26): -1.2894139289855957	 ([dig!][rise])
v(12,27): -1.9979002475738525	 ([dig!][comparative])
v(12,28): -0.7853891849517822	 ([dig!][greatness])
v(12,29): -1.587341547012329	 ([dig!][( a])
v(12,30): -1.5273728370666504	 ([dig!][mobile])
v(12,31): -1.7889561653137207	 ([dig!][phone])
v(12,32): -3.084094524383545	 ([dig!][advert,])
v(12,33): -1.4949085712432861	 ([dig!][anyway ).])
v(12,34): 0.5899143815040588	 ([dig!][elevates])
v(12,35): -1.4307957887649536	 ([dig!][dig!])
v(12,36): -0.8444502949714661	 ([dig!][contemporaries])
v(12,37): -0.5691860914230347	 ([dig!][immense,])
v(12,38): -2.0030412673950195	 ([dig!][near - biblical])
v(12,39): -1.8073933124542236	 ([dig!][comic - tragedy])
v(12,40): -1.5710245370864868	 ([dig!][played])
v(12,41): -2.4217753410339355	 ([dig!][out :])
v(12,42): -4.250210762023926	 ([dig!][depressingly])
v(12,43): -1.591651439666748	 ([dig!][honest])
v(12,44): -0.4438885450363159	 ([dig!][treatise])
v(12,45): -1.2174841165542603	 ([dig!][art])
v(12,46): -2.0806312561035156	 ([dig!][versus])
v(12,47): -1.1343048810958862	 ([dig!][commerce])
v(12,48): -0.8437461853027344	 ([dig!][compromise.])
v(12,49): -2.42317533493042	 ([dig!][look])
v(12,50): -1.5489211082458496	 ([dig!][me,])
v(12,51): -1.724638819694519	 ([dig!][i'm])
v(12,52): -2.898688316345215	 ([dig!][bloody])
v(12,53): -1.4530291557312012	 ([dig!][genius])
v(12,54): -1.8707417249679565	 ([dig!]["])
v(12,55): -1.9125425815582275	 ([dig!][posturing,])
v(12,56): -1.5790523290634155	 ([dig!][newcombe])
v(12,57): -1.5865600109100342	 ([dig!][fact])
v(12,58): -2.206005573272705	 ([dig!][revealed])
v(12,59): -1.6342127323150635	 ([dig!][singularly])
v(12,60): -1.4467132091522217	 ([dig!][gifted,])
v(12,61): -1.4648247957229614	 ([dig!][immensely])
v(12,62): -0.7497808337211609	 ([dig!][troubled,])
v(12,63): -1.7633568048477173	 ([dig!][musician])
v(12,64): -1.6411446332931519	 ([dig!][-])
v(12,65): -1.3176984786987305	 ([dig!][far])
v(12,66): -2.016603469848633	 ([dig!][talented])
v(12,67): -1.928398847579956	 ([dig!][rival,])
v(12,68): -1.135289192199707	 ([dig!][dandy's])
v(12,69): -2.371818780899048	 ([dig!][courtney])
v(12,70): -1.9883445501327515	 ([dig!][taylor])
v(13,14): -1.8606681823730469	 ([grand][jury])
v(13,15): -1.731434941291809	 ([grand][prize])
v(13,16): -1.9028511047363281	 ([grand][sundance,])
v(13,17): -0.9770470857620239	 ([grand][watch])
v(13,18): -1.3987338542938232	 ([grand][band])
v(13,19): -2.1796963214874268	 ([grand][self - sabotage])
v(13,20): -0.9290777444839478	 ([grand][seven])
v(13,21): -0.22494888305664062	 ([grand][years,])
v(13,22): -1.0367172956466675	 ([grand][ex - friends])
v(13,23): -0.4765217900276184	 ([grand][contemporaries])
