---------- Players ----------
Player 0: one
Player 1: thing
Player 2: could
Player 3: redeemed
Player 4: sketch.
Player 5: healthy
Player 6: gunfight
Player 7: happy
Player 8: couple,
Player 9: exotic
Player 10: model
Player 11: delicatessen,
Player 12: old - timer
Player 13: motel
Player 14: ( it
Player 15: would
Player 16: turned
Player 17: out )
Player 18: secretly
Player 19: watching
Player 20: woods
Player 21: aging
Player 22: rent - boy
Player 23: guys
Player 24: they'd
Player 25: shared
Player 26: rubber
Player 27: house.
Player 28: process,
Player 29: could
Player 30: blown
Player 31: freezing
Player 32: shack
Player 33: smithereens,
Player 34: resolved
Player 35: snags ;
Player 36: whore
Player 37: bitch
Player 38: "
Player 39: ode
Player 40: windscreen,
Player 41: reason
Player 42: protagonist
Player 43: " no
Player 44: friends,
Player 45: "
Player 46: well
Player 47: explaining
Player 48: coolness
Player 49: pressure
Player 50: bloody
Player 51: tampon,
Player 52: incessant
Player 53: phone
Player 54: calls
Player 55: .
Player 56: .
Player 57: .
Player 58: crawl - space
Player 59: chic,
Player 60: green
Player 61: thumb,
---------- Rewards ----------
v(): -0.34240129590034485	 ([])
v(7,27): -1.0449093580245972	 ([happy][house.])
v(7,28): -0.3455162048339844	 ([happy][process,])
v(7,29): -0.4727287292480469	 ([happy][could])
v(7,30): -0.00586014986038208	 ([happy][blown])
v(7,31): -0.14534452557563782	 ([happy][freezing])
v(7,32): -0.29840749502182007	 ([happy][shack])
v(7,33): 0.40811267495155334	 ([happy][smithereens,])
v(7,34): -0.764585554599762	 ([happy][resolved])
v(7,35): 0.05433797836303711	 ([happy][snags ;])
v(7,36): 1.1866552829742432	 ([happy][whore])
v(7,37): 0.011426955461502075	 ([happy][bitch])
v(7,38): -0.4791998267173767	 ([happy]["])
v(7,39): -1.5739185810089111	 ([happy][ode])
v(7,40): -0.4496421217918396	 ([happy][windscreen,])
v(7,41): -0.374165415763855	 ([happy][reason])
v(7,42): -1.4869117736816406	 ([happy][protagonist])
v(7,43): 0.21779081225395203	 ([happy][" no])
v(7,44): -1.216506004333496	 ([happy][friends,])
v(7,45): -0.4502829313278198	 ([happy]["])
v(7,46): -0.49463123083114624	 ([happy][well])
v(7,47): -0.4002994894981384	 ([happy][explaining])
v(7,48): -3.1000518798828125	 ([happy][coolness])
v(7,49): 0.35901394486427307	 ([happy][pressure])
v(7,50): 0.8929047584533691	 ([happy][bloody])
v(7,51): -1.4031758308410645	 ([happy][tampon,])
v(7,52): 2.287815570831299	 ([happy][incessant])
v(7,53): -0.19278225302696228	 ([happy][phone])
v(7,54): -0.030173778533935547	 ([happy][calls])
v(7,55): -0.5810867547988892	 ([happy][.])
v(7,56): -0.5484059453010559	 ([happy][.])
v(7,57): -0.6867930889129639	 ([happy][.])
v(7,58): 0.7708226442337036	 ([happy][crawl - space])
v(7,59): -1.594005823135376	 ([happy][chic,])
v(7,60): -0.8316174149513245	 ([happy][green])
v(7,61): -0.5374340415000916	 ([happy][thumb,])
v(8,9): -0.30682462453842163	 ([couple,][exotic])
v(8,10): -0.72987300157547	 ([couple,][model])
v(8,11): -0.6129091382026672	 ([couple,][delicatessen,])
v(8,12): -0.824407160282135	 ([couple,][old - timer])
v(8,13): 0.3519945442676544	 ([couple,][motel])
v(8,14): -0.9571396708488464	 ([couple,][( it])
v(8,15): -0.5481674671173096	 ([couple,][would])
v(8,16): -1.0622098445892334	 ([couple,][turned])
v(8,17): -0.7301477193832397	 ([couple,][out )])
v(8,18): -0.8718665242195129	 ([couple,][secretly])
v(8,19): -0.9677056074142456	 ([couple,][watching])
v(8,20): -1.1410982608795166	 ([couple,][woods])
v(8,21): -0.9717930555343628	 ([couple,][aging])
v(8,22): -0.45677483081817627	 ([couple,][rent - boy])
v(8,23): 0.39481163024902344	 ([couple,][guys])
v(8,24): -0.8339728713035583	 ([couple,][they'd])
v(8,25): -1.4438787698745728	 ([couple,][shared])
v(8,26): -0.36494386196136475	 ([couple,][rubber])
v(8,27): -1.2240521907806396	 ([couple,][house.])
v(8,28): -0.6347590684890747	 ([couple,][process,])
v(8,29): -0.8559150099754333	 ([couple,][could])
v(8,30): -0.20970341563224792	 ([couple,][blown])
v(8,31): -0.4813982844352722	 ([couple,][freezing])
v(8,32): -0.5875110030174255	 ([couple,][shack])
v(8,33): 0.1888834536075592	 ([couple,][smithereens,])
v(8,34): -1.0773829221725464	 ([couple,][resolved])
v(8,35): -0.16279947757720947	 ([couple,][snags ;])
v(8,36): 0.8392014503479004	 ([couple,][whore])
v(8,37): -0.4283689856529236	 ([couple,][bitch])
v(8,38): -0.7591331601142883	 ([couple,]["])
v(8,39): -1.8415913581848145	 ([couple,][ode])
v(8,40): -0.9810266494750977	 ([couple,][windscreen,])
v(8,41): -0.8454235792160034	 ([couple,][reason])
v(8,42): -1.7650693655014038	 ([couple,][protagonist])
v(8,43): -0.003281831741333008	 ([couple,][" no])
v(8,44): -1.4338114261627197	 ([couple,][friends,])
v(8,45): -0.7351313829421997	 ([couple,]["])
v(8,46): -0.8293277025222778	 ([couple,][well])
v(8,47): -0.7479627132415771	 ([couple,][explaining])
v(8,48): -3.198094606399536	 ([couple,][coolness])
v(8,49): -0.16437458992004395	 ([couple,][pressure])
v(8,50): 0.9850819110870361	 ([couple,][bloody])
v(8,51): -1.659224033355713	 ([couple,][tampon,])
v(8,52): 1.9451420307159424	 ([couple,][incessant])
v(8,53): -0.46922367811203003	 ([couple,][phone])
v(8,54): -0.29633668065071106	 ([couple,][calls])
v(8,55): -0.8424950838088989	 ([couple,][.])
v(8,56): -0.8011138439178467	 ([couple,][.])
v(8,57): -0.9613558650016785	 ([couple,][.])
v(8,58): 0.4809955954551697	 ([couple,][crawl - space])
v(8,59): -1.7727566957473755	 ([couple,][chic,])
v(8,60): -1.0744788646697998	 ([couple,][green])
v(8,61): -0.8208296298980713	 ([couple,][thumb,])
v(9,10): 0.3313634693622589	 ([exotic][model])
v(9,11): -0.20391768217086792	 ([exotic][delicatessen,])
v(9,12): 0.0964059829711914	 ([exotic][old - timer])
v(9,13): 1.482828974723816	 ([exotic][motel])
v(9,14): 0.2635481357574463	 ([exotic][( it])
v(9,15): 0.6425222158432007	 ([exotic][would])
v(9,16): 0.1843598186969757	 ([exotic][turned])
v(9,17): 0.48120105266571045	 ([exotic][out )])
v(9,18): 0.32542887330055237	 ([exotic][secretly])
v(9,19): 0.41917604207992554	 ([exotic][watching])
v(9,20): 0.0511021614074707	 ([exotic][woods])
v(9,21): 0.4182547926902771	 ([exotic][aging])
v(9,22): 0.6185184717178345	 ([exotic][rent - boy])
v(9,23): 1.6469823122024536	 ([exotic][guys])
v(9,24): 0.3610337972640991	 ([exotic][they'd])
v(9,25): -0.2796759605407715	 ([exotic][shared])
v(9,26): 1.0327682495117188	 ([exotic][rubber])
v(9,27): -0.2670246660709381	 ([exotic][house.])
v(9,28): 0.567243218421936	 ([exotic][process,])
v(9,29): 0.45290428400039673	 ([exotic][could])
v(9,30): 1.0426417589187622	 ([exotic][blown])
v(9,31): 0.8256165981292725	 ([exotic][freezing])
v(9,32): 0.6072489023208618	 ([exotic][shack])
v(9,33): 1.3232234716415405	 ([exotic][smithereens,])
v(9,34): 0.25377559661865234	 ([exotic][resolved])
v(9,35): 1.061207890510559	 ([exotic][snags ;])
v(9,36): 2.022010326385498	 ([exotic][whore])
v(9,37): 0.8309630155563354	 ([exotic][bitch])
v(9,38): 0.4815654158592224	 ([exotic]["])
v(9,39): -0.7120184302330017	 ([exotic][ode])
v(9,40): 0.5796707272529602	 ([exotic][windscreen,])
v(9,41): 0.47707071900367737	 ([exotic][reason])
v(9,42): -1.1252756118774414	 ([exotic][protagonist])
v(9,43): 1.1746692657470703	 ([exotic][" no])
v(9,44): -0.28848567605018616	 ([exotic][friends,])
v(9,45): 0.5129886865615845	 ([exotic]["])
v(9,46): 0.4409309923648834	 ([exotic][well])
v(9,47): 0.4443667232990265	 ([exotic][explaining])
v(9,48): -2.827085256576538	 ([exotic][coolness])
v(9,49): 1.4697805643081665	 ([exotic][pressure])
v(9,50): 1.900174617767334	 ([exotic][bloody])
v(9,51): -0.6229186654090881	 ([exotic][tampon,])
v(9,52): 3.386747360229492	 ([exotic][incessant])
v(9,53): 0.6137998104095459	 ([exotic][phone])
v(9,54): 0.8697624802589417	 ([exotic][calls])
v(9,55): 0.3514094650745392	 ([exotic][.])
v(9,56): 0.3748413622379303	 ([exotic][.])
v(9,57): 0.20816662907600403	 ([exotic][.])
v(9,58): 1.3804411888122559	 ([exotic][crawl - space])
v(9,59): -0.8202975392341614	 ([exotic][chic,])
v(9,60): -0.009947985410690308	 ([exotic][green])
v(9,61): 0.1721838116645813	 ([exotic][thumb,])
v(10,11): -0.3642767667770386	 ([model][delicatessen,])
v(10,12): -0.3987075388431549	 ([model][old - timer])
v(10,13): 1.1352355480194092	 ([model][motel])
v(10,14): -0.42243486642837524	 ([model][( it])
v(10,15): -0.03725928068161011	 ([model][would])
v(10,16): -0.42536288499832153	 ([model][turned])
v(10,17): -0.15281468629837036	 ([model][out )])
v(10,18): -0.28848084807395935	 ([model][secretly])
v(10,19): -0.38960784673690796	 ([model][watching])
v(10,20): -0.5115450024604797	 ([model][woods])
v(10,21): -0.11254233121871948	 ([model][aging])
v(10,22): 0.09579381346702576	 ([model][rent - boy])
v(10,23): 0.9740457534790039	 ([model][guys])
v(10,24): -0.2888144254684448	 ([model][they'd])
v(10,25): -0.8803316354751587	 ([model][shared])
v(10,26): 0.3985936641693115	 ([model][rubber])
v(10,27): -0.7994440793991089	 ([model][house.])
v(10,28): -0.07153463363647461	 ([model][process,])
v(10,29): -0.1818922758102417	 ([model][could])
v(10,30): 0.49670183658599854	 ([model][blown])
v(10,31): 0.1994744837284088	 ([model][freezing])
v(10,32): 0.02687278389930725	 ([model][shack])
v(10,33): 0.8324368596076965	 ([model][smithereens,])
v(10,34): -0.39982473850250244	 ([model][resolved])
v(10,35): 0.4202234745025635	 ([model][snags ;])
v(10,36): 1.390999436378479	 ([model][whore])
v(10,37): 0.07328614592552185	 ([model][bitch])
v(10,38): -0.21881374716758728	 ([model]["])
v(10,39): -1.4130808115005493	 ([model][ode])
v(10,40): -0.027094155550003052	 ([model][windscreen,])
v(10,41): -0.24071812629699707	 ([model][reason])
v(10,42): -1.7105075120925903	 ([model][protagonist])
v(10,43): 0.6104624271392822	 ([model][" no])
v(10,44): -0.9347990155220032	 ([model][friends,])
v(10,45): -0.18970930576324463	 ([model]["])
v(10,46): -0.2136843204498291	 ([model][well])
v(10,47): -0.2565425932407379	 ([model][explaining])
v(10,48): -3.196399688720703	 ([model][coolness])
v(10,49): 0.9414311647415161	 ([model][pressure])
v(10,50): 1.3110915422439575	 ([model][bloody])
v(10,51): -1.230531930923462	 ([model][tampon,])
v(10,52): 3.069793462753296	 ([model][incessant])
v(10,53): 0.07270407676696777	 ([model][phone])
v(10,54): 0.2165953516960144	 ([model][calls])
v(10,55): -0.3097624182701111	 ([model][.])
v(10,56): -0.276978075504303	 ([model][.])
v(10,57): -0.42846035957336426	 ([model][.])
v(10,58): 0.6455985307693481	 ([model][crawl - space])
v(10,59): -1.2770602703094482	 ([model][chic,])
v(10,60): -0.561738133430481	 ([model][green])
v(10,61): -0.36920076608657837	 ([model][thumb,])
v(11,12): -0.42668598890304565	 ([delicatessen,][old - timer])
v(11,13): 0.6978768110275269	 ([delicatessen,][motel])
v(11,14): -0.5376963019371033	 ([delicatessen,][( it])
v(11,15): -0.21765989065170288	 ([delicatessen,][would])
v(11,16): -0.6978318691253662	 ([delicatessen,][turned])
v(11,17): -0.33607080578804016	 ([delicatessen,][out )])
v(11,18): -0.5214682817459106	 ([delicatessen,][secretly])
v(11,19): -0.5746369957923889	 ([delicatessen,][watching])
v(11,20): -0.6601177453994751	 ([delicatessen,][woods])
v(11,21): -0.3704848885536194	 ([delicatessen,][aging])
v(11,22): -0.16966736316680908	 ([delicatessen,][rent - boy])
v(11,23): 0.9716975688934326	 ([delicatessen,][guys])
v(11,24): -0.4798266887664795	 ([delicatessen,][they'd])
v(11,25): -1.2440284490585327	 ([delicatessen,][shared])
v(11,26): 0.05954170227050781	 ([delicatessen,][rubber])
v(11,27): -0.8260219693183899	 ([delicatessen,][house.])
v(11,28): -0.3179435729980469	 ([delicatessen,][process,])
v(11,29): -0.4374268352985382	 ([delicatessen,][could])
v(11,30): 0.2927359342575073	 ([delicatessen,][blown])
v(11,31): -0.04076528549194336	 ([delicatessen,][freezing])
v(11,32): -0.3465712070465088	 ([delicatessen,][shack])
v(11,33): 0.25306010246276855	 ([delicatessen,][smithereens,])
v(11,34): -0.6415918469429016	 ([delicatessen,][resolved])
v(11,35): 0.43333983421325684	 ([delicatessen,][snags ;])
v(11,36): 1.0177454948425293	 ([delicatessen,][whore])
v(11,37): 0.022481590509414673	 ([delicatessen,][bitch])
v(11,38): -0.3501785695552826	 ([delicatessen,]["])
v(11,39): -1.3595762252807617	 ([delicatessen,][ode])
v(11,40): -0.5653268098831177	 ([delicatessen,][windscreen,])
v(11,41): -0.25867295265197754	 ([delicatessen,][reason])
v(11,42): -1.847333312034607	 ([delicatessen,][protagonist])
v(11,43): 0.4045843482017517	 ([delicatessen,][" no])
v(11,44): -1.15573251247406	 ([delicatessen,][friends,])
v(11,45): -0.33123350143432617	 ([delicatessen,]["])
v(11,46): -0.35383397340774536	 ([delicatessen,][well])
v(11,47): -0.34793758392333984	 ([delicatessen,][explaining])
v(11,48): -3.083240270614624	 ([delicatessen,][coolness])
v(11,49): 0.3435802459716797	 ([delicatessen,][pressure])
v(11,50): 1.3581997156143188	 ([delicatessen,][bloody])
v(11,51): -1.311126708984375	 ([delicatessen,][tampon,])
v(11,52): 2.625704288482666	 ([delicatessen,][incessant])
v(11,53): -0.0985584557056427	 ([delicatessen,][phone])
v(11,54): 0.1345961093902588	 ([delicatessen,][calls])
v(11,55): -0.4359511137008667	 ([delicatessen,][.])
v(11,56): -0.412814199924469	 ([delicatessen,][.])
v(11,57): -0.5928094387054443	 ([delicatessen,][.])
v(11,58): 0.6587859988212585	 ([delicatessen,][crawl - space])
v(11,59): -1.4575268030166626	 ([delicatessen,][chic,])
v(11,60): -0.7338531613349915	 ([delicatessen,][green])
v(11,61): -0.4820979833602905	 ([delicatessen,][thumb,])
v(12,13): 0.5583897233009338	 ([old - timer][motel])
v(12,14): -0.5693912506103516	 ([old - timer][( it])
v(12,15): -0.40167295932769775	 ([old - timer][would])
v(12,16): -0.7020155787467957	 ([old - timer][turned])
v(12,17): -0.4627828896045685	 ([old - timer][out )])
v(12,18): -0.5697280764579773	 ([old - timer][secretly])
v(12,19): -0.5969774723052979	 ([old - timer][watching])
v(12,20): -0.652622640132904	 ([old - timer][woods])
v(12,21): -0.4034085273742676	 ([old - timer][aging])
v(12,22): -0.049716949462890625	 ([old - timer][rent - boy])
v(12,23): 0.6362134218215942	 ([old - timer][guys])
v(12,24): -0.5399954319000244	 ([old - timer][they'd])
v(12,25): -1.1679531335830688	 ([old - timer][shared])
v(12,26): 0.005576103925704956	 ([old - timer][rubber])
v(12,27): -0.8736990690231323	 ([old - timer][house.])
v(12,28): -0.3606075346469879	 ([old - timer][process,])
v(12,29): -0.5234089493751526	 ([old - timer][could])
v(12,30): 0.0833582878112793	 ([old - timer][blown])
v(12,31): -0.13863897323608398	 ([old - timer][freezing])
v(12,32): -0.2882399559020996	 ([old - timer][shack])
v(12,33): 0.4693698287010193	 ([old - timer][smithereens,])
v(12,34): -0.7241374850273132	 ([old - timer][resolved])
v(12,35): 0.1355363130569458	 ([old - timer][snags ;])
v(12,36): 1.1472668647766113	 ([old - timer][whore])
v(12,37): -0.10198497772216797	 ([old - timer][bitch])
v(12,38): -0.46193864941596985	 ([old - timer]["])
v(12,39): -1.5685263872146606	 ([old - timer][ode])
v(12,40): -0.5541592836380005	 ([old - timer][windscreen,])
v(12,41): -0.477549284696579	 ([old - timer][reason])
v(12,42): -1.6579349040985107	 ([old - timer][protagonist])
v(12,43): 0.27936434745788574	 ([old - timer][" no])
v(12,44): -1.0766925811767578	 ([old - timer][friends,])
v(12,45): -0.4408908486366272	 ([old - timer]["])
v(12,46): -0.4790288209915161	 ([old - timer][well])
v(12,47): -0.42429065704345703	 ([old - timer][explaining])
v(12,48): -3.1234359741210938	 ([old - timer][coolness])
v(12,49): 0.15784385800361633	 ([old - timer][pressure])
v(12,50): 1.0255731344223022	 ([old - timer][bloody])
v(12,51): -1.4937431812286377	 ([old - timer][tampon,])
v(12,52): 2.3032922744750977	 ([old - timer][incessant])
v(12,53): -0.20435667037963867	 ([old - timer][phone])
v(12,54): 0.018774718046188354	 ([old - timer][calls])
v(12,55): -0.5355207324028015	 ([old - timer][.])
v(12,56): -0.4916401505470276	 ([old - timer][.])
v(12,57): -0.625381350517273	 ([old - timer][.])
v(12,58): 0.7313761115074158	 ([old - timer][crawl - space])
v(12,59): -1.7211699485778809	 ([old - timer][chic,])
v(12,60): -0.8309788703918457	 ([old - timer][green])
v(12,61): -0.5006434917449951	 ([old - timer][thumb,])
v(13,14): 0.7446830868721008	 ([motel][( it])
v(13,15): 0.9929957985877991	 ([motel][would])
v(13,16): 0.5417786836624146	 ([motel][turned])
v(13,17): 0.8393807411193848	 ([motel][out )])
v(13,18): 0.8047592043876648	 ([motel][secretly])
v(13,19): 0.8741803765296936	 ([motel][watching])
v(13,20): 0.5605220794677734	 ([motel][woods])
v(13,21): 0.9263278245925903	 ([motel][aging])
v(13,22): 1.38408625125885	 ([motel][rent - boy])
v(13,23): 1.9632469415664673	 ([motel][guys])
v(13,24): 1.051070213317871	 ([motel][they'd])
v(13,25): 0.06647327542304993	 ([motel][shared])
v(13,26): 1.256441354751587	 ([motel][rubber])
v(13,27): 0.42207401990890503	 ([motel][house.])
v(13,28): 0.9374582767486572	 ([motel][process,])
v(13,29): 0.8011416792869568	 ([motel][could])
v(13,30): 1.462953805923462	 ([motel][blown])
v(13,31): 1.1980003118515015	 ([motel][freezing])
v(13,32): 1.0642375946044922	 ([motel][shack])
v(13,33): 2.0215115547180176	 ([motel][smithereens,])
v(13,34): 0.6208838224411011	 ([motel][resolved])
v(13,35): 1.9471409320831299	 ([motel][snags ;])
v(13,36): 2.680351734161377	 ([motel][whore])
v(13,37): 1.701951265335083	 ([motel][bitch])
v(13,38): 0.9621392488479614	 ([motel]["])
v(13,39): -0.4443787932395935	 ([motel][ode])
v(13,40): 0.5981610417366028	 ([motel][windscreen,])
v(13,41): 1.2974494695663452	 ([motel][reason])
v(13,42): -0.552087664604187	 ([motel][protagonist])
v(13,43): 1.6980767250061035	 ([motel][" no])
v(13,44): 0.16931217908859253	 ([motel][friends,])
v(13,45): 1.0628116130828857	 ([motel]["])
v(13,46): 0.9642159342765808	 ([motel][well])
v(13,47): 1.2193695306777954	 ([motel][explaining])
v(13,48): -2.609077215194702	 ([motel][coolness])
v(13,49): 2.0051867961883545	 ([motel][pressure])
v(13,50): 2.385284423828125	 ([motel][bloody])
v(13,51): 0.13308316469192505	 ([motel][tampon,])
v(13,52): 4.211441993713379	 ([motel][incessant])
v(13,53): 0.9141131639480591	 ([motel][phone])
v(13,54): 1.2371716499328613	 ([motel][calls])
v(13,55): 0.8427135944366455	 ([motel][.])
v(13,56): 0.8401612639427185	 ([motel][.])
v(13,57): 0.6933075189590454	 ([motel][.])
v(13,58): 1.428403615951538	 ([motel][crawl - space])
v(13,59): 0.0575098991394043	 ([motel][chic,])
v(13,60): 0.7490935325622559	 ([motel][green])
v(13,61): 0.7734513282775879	 ([motel][thumb,])
v(14,15): -0.35821396112442017	 ([( it][would])
v(14,16): -0.5663875341415405	 ([( it][turned])
v(14,17): -0.4224390685558319	 ([( it][out )])
v(14,18): -0.5652655363082886	 ([( it][secretly])
v(14,19): -0.546616792678833	 ([( it][watching])
v(14,20): -0.7155085802078247	 ([( it][woods])
v(14,21): -0.3654250204563141	 ([( it][aging])
v(14,22): -0.10186848044395447	 ([( it][rent - boy])
v(14,23): 0.7518923878669739	 ([( it][guys])
v(14,24): -0.5006158947944641	 ([( it][they'd])
v(14,25): -1.1284977197647095	 ([( it][shared])
v(14,26): 0.15196527540683746	 ([( it][rubber])
v(14,27): -0.9464055895805359	 ([( it][house.])
v(14,28): -0.2535223662853241	 ([( it][process,])
v(14,29): -0.38421767950057983	 ([( it][could])
v(14,30): 0.09463584423065186	 ([( it][blown])
v(14,31): -0.06063389778137207	 ([( it][freezing])
v(14,32): -0.24137142300605774	 ([( it][shack])
v(14,33): 0.5346928834915161	 ([( it][smithereens,])
v(14,34): -0.6784636974334717	 ([( it][resolved])
v(14,35): -0.03586161136627197	 ([( it][snags ;])
v(14,36): 1.2842217683792114	 ([( it][whore])
v(14,37): -0.07286110520362854	 ([( it][bitch])
v(14,38): -0.36931973695755005	 ([( it]["])
v(14,39): -1.413987159729004	 ([( it][ode])
v(14,40): -0.3405075669288635	 ([( it][windscreen,])
v(14,41): -0.422171413898468	 ([( it][reason])
v(14,42): -1.8135815858840942	 ([( it][protagonist])
v(14,43): 0.32182902097702026	 ([( it][" no])
v(14,44): -1.1005077362060547	 ([( it][friends,])
v(14,45): -0.3502858281135559	 ([( it]["])
v(14,46): -0.4058912694454193	 ([( it][well])
v(14,47): -0.4043899178504944	 ([( it][explaining])
v(14,48): -3.1789255142211914	 ([( it][coolness])
v(14,49): 0.35398977994918823	 ([( it][pressure])
v(14,50): 1.1587162017822266	 ([( it][bloody])
v(14,51): -1.3584604263305664	 ([( it][tampon,])
v(14,52): 2.5482490062713623	 ([( it][incessant])
v(14,53): -0.12121009826660156	 ([( it][phone])
v(14,54): 0.09339636564254761	 ([( it][calls])
v(14,55): -0.43174177408218384	 ([( it][.])
v(14,56): -0.398112952709198	 ([( it][.])
v(14,57): -0.5360234975814819	 ([( it][.])
v(14,58): 0.6085487604141235	 ([( it][crawl - space])
v(14,59): -1.604894995689392	 ([( it][chic,])
v(14,60): -0.8236521482467651	 ([( it][green])
v(14,61): -0.44632434844970703	 ([( it][thumb,])
v(15,16): -0.2914937734603882	 ([would][turned])
v(15,17): -0.12514516711235046	 ([would][out )])
v(15,18): -0.16822057962417603	 ([would][secretly])
v(15,19): -0.1305684745311737	 ([would][watching])
v(15,20): -0.34788548946380615	 ([would][woods])
v(15,21): 0.02816784381866455	 ([would][aging])
v(15,22): 0.13992840051651	 ([would][rent - boy])
v(15,23): 1.0428481101989746	 ([would][guys])
v(15,24): -0.1883285641670227	 ([would][they'd])
v(15,25): -0.7935820817947388	 ([would][shared])
v(15,26): 0.5073326826095581	 ([would][rubber])
v(15,27): -0.6279715895652771	 ([would][house.])
v(15,28): 0.09645754098892212	 ([would][process,])
v(15,29): -0.02228599786758423	 ([would][could])
v(15,30): 0.45558983087539673	 ([would][blown])
v(15,31): 0.31449151039123535	 ([would][freezing])
v(15,32): 0.15125182271003723	 ([would][shack])
v(15,33): 0.9513757824897766	 ([would][smithereens,])
v(15,34): -0.264928936958313	 ([would][resolved])
v(15,35): 0.3283284604549408	 ([would][snags ;])
v(15,36): 1.5981531143188477	 ([would][whore])
v(15,37): 0.2536548376083374	 ([would][bitch])
v(15,38): -0.0537889301776886	 ([would]["])
v(15,39): -1.085870623588562	 ([would][ode])
v(15,40): 0.0729576051235199	 ([would][windscreen,])
v(15,41): -0.11788463592529297	 ([would][reason])
v(15,42): -1.4055942296981812	 ([would][protagonist])
v(15,43): 0.6572765707969666	 ([would][" no])
v(15,44): -0.7893216609954834	 ([would][friends,])
v(15,45): 0.0008137226104736328	 ([would]["])
v(15,46): 0.0009639263153076172	 ([would][well])
v(15,47): 0.003898710012435913	 ([would][explaining])
v(15,48): -2.9251961708068848	 ([would][coolness])
v(15,49): 0.7451921701431274	 ([would][pressure])
v(15,50): 1.5214250087738037	 ([would][bloody])
v(15,51): -0.9933993220329285	 ([would][tampon,])
v(15,52): 2.5121755599975586	 ([would][incessant])
v(15,53): 0.1774066686630249	 ([would][phone])
v(15,54): 0.4173506796360016	 ([would][calls])
v(15,55): -0.09336772561073303	 ([would][.])
v(15,56): -0.054019659757614136	 ([would][.])
v(15,57): -0.18303707242012024	 ([would][.])
v(15,58): 0.8785066604614258	 ([would][crawl - space])
v(15,59): -1.2615548372268677	 ([would][chic,])
v(15,60): -0.4601845145225525	 ([would][green])
