---------- Players ----------
Player 0: .... as
Player 1: level
Player 2: wit
Player 3: comedy
Player 4: operates.
Player 5: barely
Player 6: even
Player 7: reaching
Player 8: feature
Player 9: length,
Player 10: it....'till
Player 11: need
Player 12: glasses
Player 13: "
Player 14: collection
Player 15: ( mostly )
Player 16: dirty
Player 17: jokes.
Player 18: many
Player 19: short
Player 20: can't
Player 21: believe
Player 22: realize
Player 23: supposed
Player 24: punchline
Player 25: ( example :
Player 26: santa
Player 27: claus
Player 28: gag ) ;
Player 29: others
Player 30: long
Player 31: can't
Player 32: believe
Player 33: realize
Player 34: needed
Player 35: much
Player 36: time
Player 37: set
Player 38: punchline
Player 39: ( example :
Player 40: students '
Player 41: awards
Player 42: gag ).
Player 43: nearly
Player 44: directed
Player 45: without
Player 46: artistry.
Player 47: get
Player 48: wrong :
Player 49: 1
Player 50: every
Player 51: 10
Player 52: jokes
Player 53: actually
Player 54: manages
Player 55: funny
Player 56: ( the
Player 57: iron
Player 58: phone
Player 59: one
Player 60: probably
---------- Rewards ----------
v(): -1.3653199672698975	 ([])
v(7,52): -1.3024210929870605	 ([reaching][jokes])
v(7,53): -1.6564091444015503	 ([reaching][actually])
v(7,54): -2.6647093296051025	 ([reaching][manages])
v(7,55): -0.3648027181625366	 ([reaching][funny])
v(7,56): -2.1944148540496826	 ([reaching][( the])
v(7,57): -1.5298209190368652	 ([reaching][iron])
v(7,58): -1.4884519577026367	 ([reaching][phone])
v(7,59): -2.2951812744140625	 ([reaching][one])
v(7,60): -2.6253883838653564	 ([reaching][probably])
v(8,9): -0.5768935680389404	 ([feature][length,])
v(8,10): -0.7378762364387512	 ([feature][it....'till])
v(8,11): -0.5104332566261292	 ([feature][need])
v(8,12): -0.20706942677497864	 ([feature][glasses])
v(8,13): -0.30439630150794983	 ([feature]["])
v(8,14): -1.5096715688705444	 ([feature][collection])
v(8,15): -0.8206459283828735	 ([feature][( mostly )])
v(8,16): 1.584167242050171	 ([feature][dirty])
v(8,17): -1.5871895551681519	 ([feature][jokes.])
v(8,18): -0.6754945516586304	 ([feature][many])
v(8,19): -0.463692307472229	 ([feature][short])
v(8,20): -0.1981750726699829	 ([feature][can't])
v(8,21): -0.7491518259048462	 ([feature][believe])
v(8,22): -0.6556826829910278	 ([feature][realize])
v(8,23): -0.11341553926467896	 ([feature][supposed])
v(8,24): -0.6866578459739685	 ([feature][punchline])
v(8,25): -0.34592342376708984	 ([feature][( example :])
v(8,26): 0.03602752089500427	 ([feature][santa])
v(8,27): -0.7321552038192749	 ([feature][claus])
v(8,28): 0.43974635004997253	 ([feature][gag ) ;])
v(8,29): -0.5168325901031494	 ([feature][others])
v(8,30): -0.7554124593734741	 ([feature][long])
v(8,31): -0.32104620337486267	 ([feature][can't])
v(8,32): -0.916946530342102	 ([feature][believe])
v(8,33): -0.6063307523727417	 ([feature][realize])
v(8,34): -0.24201849102973938	 ([feature][needed])
v(8,35): -0.5406908392906189	 ([feature][much])
v(8,36): -0.9122107625007629	 ([feature][time])
v(8,37): -0.3839012384414673	 ([feature][set])
v(8,38): -0.43860018253326416	 ([feature][punchline])
v(8,39): -0.3807256817817688	 ([feature][( example :])
v(8,40): -0.32905203104019165	 ([feature][students '])
v(8,41): -0.44998347759246826	 ([feature][awards])
v(8,42): 0.6337499618530273	 ([feature][gag ).])
v(8,43): -0.5478644371032715	 ([feature][nearly])
v(8,44): 0.33421555161476135	 ([feature][directed])
v(8,45): -0.5817270874977112	 ([feature][without])
v(8,46): 0.1375141441822052	 ([feature][artistry.])
v(8,47): -0.32870790362358093	 ([feature][get])
v(8,48): -1.0349558591842651	 ([feature][wrong :])
v(8,49): 0.21421578526496887	 ([feature][1])
v(8,50): -0.7078642845153809	 ([feature][every])
v(8,51): -0.48770207166671753	 ([feature][10])
v(8,52): 0.28318482637405396	 ([feature][jokes])
v(8,53): 0.2203523814678192	 ([feature][actually])
v(8,54): -0.6106078028678894	 ([feature][manages])
v(8,55): 1.6736047267913818	 ([feature][funny])
v(8,56): -0.43395113945007324	 ([feature][( the])
v(8,57): 0.08371132612228394	 ([feature][iron])
v(8,58): -0.2354244589805603	 ([feature][phone])
v(8,59): -0.582569420337677	 ([feature][one])
v(8,60): -0.9307811260223389	 ([feature][probably])
v(9,10): -1.0703396797180176	 ([length,][it....'till])
v(9,11): -0.9746421575546265	 ([length,][need])
v(9,12): -0.7473620772361755	 ([length,][glasses])
v(9,13): -1.018594741821289	 ([length,]["])
v(9,14): -2.1367650032043457	 ([length,][collection])
v(9,15): -1.2124582529067993	 ([length,][( mostly )])
v(9,16): 1.2235091924667358	 ([length,][dirty])
v(9,17): -2.0111656188964844	 ([length,][jokes.])
v(9,18): -1.1761775016784668	 ([length,][many])
v(9,19): -1.070337176322937	 ([length,][short])
v(9,20): -0.83254075050354	 ([length,][can't])
v(9,21): -1.384669303894043	 ([length,][believe])
v(9,22): -1.2816122770309448	 ([length,][realize])
v(9,23): -0.7221887707710266	 ([length,][supposed])
v(9,24): -1.1646742820739746	 ([length,][punchline])
v(9,25): -0.8914433121681213	 ([length,][( example :])
v(9,26): -0.5761156678199768	 ([length,][santa])
v(9,27): -1.1785402297973633	 ([length,][claus])
v(9,28): -0.04955333471298218	 ([length,][gag ) ;])
v(9,29): -1.0885580778121948	 ([length,][others])
v(9,30): -1.2519004344940186	 ([length,][long])
v(9,31): -0.9173482656478882	 ([length,][can't])
v(9,32): -1.517824649810791	 ([length,][believe])
v(9,33): -1.2389277219772339	 ([length,][realize])
v(9,34): -0.7463899254798889	 ([length,][needed])
v(9,35): -1.03329598903656	 ([length,][much])
v(9,36): -1.352734088897705	 ([length,][time])
v(9,37): -0.9188469052314758	 ([length,][set])
v(9,38): -0.9876044988632202	 ([length,][punchline])
v(9,39): -0.8944194912910461	 ([length,][( example :])
v(9,40): -0.8900346159934998	 ([length,][students '])
v(9,41): -1.0359926223754883	 ([length,][awards])
v(9,42): 0.18121975660324097	 ([length,][gag ).])
v(9,43): -1.1138916015625	 ([length,][nearly])
v(9,44): -0.225259929895401	 ([length,][directed])
v(9,45): -1.1637496948242188	 ([length,][without])
v(9,46): -0.4118165075778961	 ([length,][artistry.])
v(9,47): -0.922874391078949	 ([length,][get])
v(9,48): -1.5804617404937744	 ([length,][wrong :])
v(9,49): -0.2775404155254364	 ([length,][1])
v(9,50): -1.0963841676712036	 ([length,][every])
v(9,51): -1.024524450302124	 ([length,][10])
v(9,52): -0.23417258262634277	 ([length,][jokes])
v(9,53): -0.3961138129234314	 ([length,][actually])
v(9,54): -1.5955647230148315	 ([length,][manages])
v(9,55): 1.0380620956420898	 ([length,][funny])
v(9,56): -0.9692658185958862	 ([length,][( the])
v(9,57): -0.4481965899467468	 ([length,][iron])
v(9,58): -0.6465848088264465	 ([length,][phone])
v(9,59): -1.146347999572754	 ([length,][one])
v(9,60): -1.4301486015319824	 ([length,][probably])
v(10,11): -0.5453606247901917	 ([it....'till][need])
v(10,12): -1.1963396072387695	 ([it....'till][glasses])
v(10,13): -1.37993586063385	 ([it....'till]["])
v(10,14): -2.286362648010254	 ([it....'till][collection])
v(10,15): -1.5541657209396362	 ([it....'till][( mostly )])
v(10,16): 1.1627922058105469	 ([it....'till][dirty])
v(10,17): -1.8197581768035889	 ([it....'till][jokes.])
v(10,18): -1.4148014783859253	 ([it....'till][many])
v(10,19): -1.492423176765442	 ([it....'till][short])
v(10,20): -1.1728975772857666	 ([it....'till][can't])
v(10,21): -1.5909017324447632	 ([it....'till][believe])
v(10,22): -1.4469544887542725	 ([it....'till][realize])
v(10,23): -1.1095317602157593	 ([it....'till][supposed])
v(10,24): -1.433031678199768	 ([it....'till][punchline])
v(10,25): -1.189300775527954	 ([it....'till][( example :])
v(10,26): -0.889795184135437	 ([it....'till][santa])
v(10,27): -1.577068567276001	 ([it....'till][claus])
v(10,28): -0.6181442141532898	 ([it....'till][gag ) ;])
v(10,29): -1.4348440170288086	 ([it....'till][others])
v(10,30): -1.5451241731643677	 ([it....'till][long])
v(10,31): -1.245132565498352	 ([it....'till][can't])
v(10,32): -1.649680733680725	 ([it....'till][believe])
v(10,33): -1.4482325315475464	 ([it....'till][realize])
v(10,34): -1.1661913394927979	 ([it....'till][needed])
v(10,35): -1.3459079265594482	 ([it....'till][much])
v(10,36): -1.6115572452545166	 ([it....'till][time])
v(10,37): -1.2369167804718018	 ([it....'till][set])
v(10,38): -1.311197280883789	 ([it....'till][punchline])
v(10,39): -1.2080568075180054	 ([it....'till][( example :])
v(10,40): -1.1227535009384155	 ([it....'till][students '])
v(10,41): -1.4622697830200195	 ([it....'till][awards])
v(10,42): -0.3834765553474426	 ([it....'till][gag ).])
v(10,43): -1.455127239227295	 ([it....'till][nearly])
v(10,44): -0.8360081911087036	 ([it....'till][directed])
v(10,45): -1.5583115816116333	 ([it....'till][without])
v(10,46): -0.9458995461463928	 ([it....'till][artistry.])
v(10,47): -1.2814215421676636	 ([it....'till][get])
v(10,48): -1.8648532629013062	 ([it....'till][wrong :])
v(10,49): -0.6401581764221191	 ([it....'till][1])
v(10,50): -1.2336875200271606	 ([it....'till][every])
v(10,51): -1.3273371458053589	 ([it....'till][10])
v(10,52): -0.4041805863380432	 ([it....'till][jokes])
v(10,53): -0.8867133259773254	 ([it....'till][actually])
v(10,54): -1.4049289226531982	 ([it....'till][manages])
v(10,55): 0.3769778907299042	 ([it....'till][funny])
v(10,56): -1.2964941263198853	 ([it....'till][( the])
v(10,57): -0.88657546043396	 ([it....'till][iron])
v(10,58): -1.0465807914733887	 ([it....'till][phone])
v(10,59): -1.4327335357666016	 ([it....'till][one])
v(10,60): -1.5914297103881836	 ([it....'till][probably])
v(11,12): -0.13775765895843506	 ([need][glasses])
v(11,13): -1.7252871990203857	 ([need]["])
v(11,14): -2.3814053535461426	 ([need][collection])
v(11,15): -1.770957350730896	 ([need][( mostly )])
v(11,16): 0.40544965863227844	 ([need][dirty])
v(11,17): -1.6725233793258667	 ([need][jokes.])
v(11,18): -1.625978708267212	 ([need][many])
v(11,19): -1.5248416662216187	 ([need][short])
v(11,20): -1.2271728515625	 ([need][can't])
v(11,21): -1.8086462020874023	 ([need][believe])
v(11,22): -1.5752575397491455	 ([need][realize])
v(11,23): -1.2826921939849854	 ([need][supposed])
v(11,24): -1.611938238143921	 ([need][punchline])
v(11,25): -1.246522307395935	 ([need][( example :])
v(11,26): -1.0727607011795044	 ([need][santa])
v(11,27): -1.6256840229034424	 ([need][claus])
v(11,28): -0.7465425729751587	 ([need][gag ) ;])
v(11,29): -1.5564199686050415	 ([need][others])
v(11,30): -1.7175151109695435	 ([need][long])
v(11,31): -1.3933346271514893	 ([need][can't])
v(11,32): -1.8884828090667725	 ([need][believe])
v(11,33): -1.5624749660491943	 ([need][realize])
v(11,34): -1.4798228740692139	 ([need][needed])
v(11,35): -1.5175491571426392	 ([need][much])
v(11,36): -1.8720629215240479	 ([need][time])
v(11,37): -1.3160661458969116	 ([need][set])
v(11,38): -1.3591973781585693	 ([need][punchline])
v(11,39): -1.2595043182373047	 ([need][( example :])
v(11,40): -1.033002257347107	 ([need][students '])
v(11,41): -1.2765718698501587	 ([need][awards])
v(11,42): -0.4760572910308838	 ([need][gag ).])
v(11,43): -1.4956226348876953	 ([need][nearly])
v(11,44): -0.5473129153251648	 ([need][directed])
v(11,45): -1.6433372497558594	 ([need][without])
v(11,46): -0.5381573438644409	 ([need][artistry.])
v(11,47): -1.3734394311904907	 ([need][get])
v(11,48): -2.1505751609802246	 ([need][wrong :])
v(11,49): -0.6383755803108215	 ([need][1])
v(11,50): -1.5685313940048218	 ([need][every])
v(11,51): -1.438273549079895	 ([need][10])
v(11,52): -0.5302273035049438	 ([need][jokes])
v(11,53): -0.7992202639579773	 ([need][actually])
v(11,54): -1.801499605178833	 ([need][manages])
v(11,55): 0.858732283115387	 ([need][funny])
v(11,56): -1.5135689973831177	 ([need][( the])
v(11,57): -0.6863250732421875	 ([need][iron])
v(11,58): -0.9277637600898743	 ([need][phone])
v(11,59): -1.645898461341858	 ([need][one])
v(11,60): -1.826502799987793	 ([need][probably])
v(12,13): -0.8019840121269226	 ([glasses]["])
v(12,14): -1.9615297317504883	 ([glasses][collection])
v(12,15): -1.3111603260040283	 ([glasses][( mostly )])
v(12,16): 1.0970909595489502	 ([glasses][dirty])
v(12,17): -1.5786159038543701	 ([glasses][jokes.])
v(12,18): -1.1853018999099731	 ([glasses][many])
v(12,19): -1.040679931640625	 ([glasses][short])
v(12,20): -0.8628940582275391	 ([glasses][can't])
v(12,21): -1.3826878070831299	 ([glasses][believe])
v(12,22): -1.3120540380477905	 ([glasses][realize])
v(12,23): -0.7714927792549133	 ([glasses][supposed])
v(12,24): -1.2094444036483765	 ([glasses][punchline])
v(12,25): -0.857984185218811	 ([glasses][( example :])
v(12,26): -0.5756314396858215	 ([glasses][santa])
v(12,27): -1.310266137123108	 ([glasses][claus])
v(12,28): -0.23877885937690735	 ([glasses][gag ) ;])
v(12,29): -1.0777901411056519	 ([glasses][others])
v(12,30): -1.3115211725234985	 ([glasses][long])
v(12,31): -1.0266005992889404	 ([glasses][can't])
v(12,32): -1.4898873567581177	 ([glasses][believe])
v(12,33): -1.2400453090667725	 ([glasses][realize])
v(12,34): -0.8505958318710327	 ([glasses][needed])
v(12,35): -1.0884305238723755	 ([glasses][much])
v(12,36): -1.4787286520004272	 ([glasses][time])
v(12,37): -0.9310699701309204	 ([glasses][set])
v(12,38): -0.9790170192718506	 ([glasses][punchline])
v(12,39): -0.8985692858695984	 ([glasses][( example :])
v(12,40): -0.8081280589103699	 ([glasses][students '])
v(12,41): -1.0498242378234863	 ([glasses][awards])
v(12,42): 0.117087721824646	 ([glasses][gag ).])
v(12,43): -1.0685380697250366	 ([glasses][nearly])
v(12,44): -0.2875467836856842	 ([glasses][directed])
v(12,45): -1.1495810747146606	 ([glasses][without])
v(12,46): -0.3223128616809845	 ([glasses][artistry.])
v(12,47): -0.9421213865280151	 ([glasses][get])
v(12,48): -1.6226898431777954	 ([glasses][wrong :])
v(12,49): -0.3096684217453003	 ([glasses][1])
v(12,50): -1.1738717555999756	 ([glasses][every])
v(12,51): -1.0515553951263428	 ([glasses][10])
v(12,52): -0.19558456540107727	 ([glasses][jokes])
v(12,53): -0.35344600677490234	 ([glasses][actually])
v(12,54): -1.537930965423584	 ([glasses][manages])
v(12,55): 0.9418889880180359	 ([glasses][funny])
v(12,56): -1.056519865989685	 ([glasses][( the])
v(12,57): -0.48520392179489136	 ([glasses][iron])
v(12,58): -0.8386371731758118	 ([glasses][phone])
v(12,59): -1.1331266164779663	 ([glasses][one])
v(12,60): -1.5728930234909058	 ([glasses][probably])
v(13,14): -2.286904811859131	 (["][collection])
v(13,15): -1.390425205230713	 (["][( mostly )])
v(13,16): 0.7882083654403687	 (["][dirty])
v(13,17): -1.9594385623931885	 (["][jokes.])
v(13,18): -1.3716977834701538	 (["][many])
v(13,19): -1.2290632724761963	 (["][short])
v(13,20): -0.9477390050888062	 (["][can't])
v(13,21): -1.459402322769165	 (["][believe])
v(13,22): -1.3818073272705078	 (["][realize])
v(13,23): -0.9511684775352478	 (["][supposed])
v(13,24): -1.2743569612503052	 (["][punchline])
v(13,25): -1.013472557067871	 (["][( example :])
v(13,26): -0.7705333232879639	 (["][santa])
v(13,27): -1.3545594215393066	 (["][claus])
v(13,28): -0.35131698846817017	 (["][gag ) ;])
v(13,29): -1.2678190469741821	 (["][others])
v(13,30): -1.4528863430023193	 (["][long])
v(13,31): -1.1189156770706177	 (["][can't])
v(13,32): -1.5559768676757812	 (["][believe])
v(13,33): -1.3408546447753906	 (["][realize])
v(13,34): -1.0571541786193848	 (["][needed])
v(13,35): -1.2373853921890259	 (["][much])
v(13,36): -1.638275146484375	 (["][time])
v(13,37): -1.1465353965759277	 (["][set])
v(13,38): -1.130286455154419	 (["][punchline])
v(13,39): -0.9992064237594604	 (["][( example :])
v(13,40): -0.9174181818962097	 (["][students '])
v(13,41): -1.2069777250289917	 (["][awards])
v(13,42): -0.12147611379623413	 (["][gag ).])
v(13,43): -1.238594889640808	 (["][nearly])
v(13,44): -0.35308948159217834	 (["][directed])
v(13,45): -1.353777527809143	 (["][without])
v(13,46): -0.4291585683822632	 (["][artistry.])
v(13,47): -1.1000851392745972	 (["][get])
v(13,48): -1.7572015523910522	 (["][wrong :])
v(13,49): -0.4884365200996399	 (["][1])
v(13,50): -1.2852027416229248	 (["][every])
v(13,51): -1.206478476524353	 (["][10])
v(13,52): -0.32500725984573364	 (["][jokes])
v(13,53): -0.6186987161636353	 (["][actually])
v(13,54): -1.6841719150543213	 (["][manages])
v(13,55): 0.7724786996841431	 (["][funny])
v(13,56): -1.2288281917572021	 (["][( the])
v(13,57): -0.6223952174186707	 (["][iron])
v(13,58): -0.8095534443855286	 (["][phone])
v(13,59): -1.3239836692810059	 (["][one])
v(13,60): -1.5813381671905518	 (["][probably])
v(14,15): -2.4005517959594727	 ([collection][( mostly )])
v(14,16): -0.2053726613521576	 ([collection][dirty])
v(14,17): -4.4104695320129395	 ([collection][jokes.])
v(14,18): -2.743950843811035	 ([collection][many])
v(14,19): -2.5192832946777344	 ([collection][short])
v(14,20): -2.156973361968994	 ([collection][can't])
v(14,21): -2.6917316913604736	 ([collection][believe])
v(14,22): -2.3683037757873535	 ([collection][realize])
v(14,23): -2.111485481262207	 ([collection][supposed])
v(14,24): -2.208077907562256	 ([collection][punchline])
v(14,25): -1.8967924118041992	 ([collection][( example :])
v(14,26): -1.9306519031524658	 ([collection][santa])
v(14,27): -2.4156153202056885	 ([collection][claus])
v(14,28): -1.666214942932129	 ([collection][gag ) ;])
v(14,29): -2.446904182434082	 ([collection][others])
v(14,30): -2.6105403900146484	 ([collection][long])
v(14,31): -2.3007171154022217	 ([collection][can't])
v(14,32): -2.6124165058135986	 ([collection][believe])
v(14,33): -2.3868958950042725	 ([collection][realize])
v(14,34): -2.261194944381714	 ([collection][needed])
v(14,35): -2.463660478591919	 ([collection][much])
v(14,36): -2.8469343185424805	 ([collection][time])
v(14,37): -2.372990131378174	 ([collection][set])
v(14,38): -2.1973812580108643	 ([collection][punchline])
v(14,39): -1.972292184829712	 ([collection][( example :])
v(14,40): -2.2346062660217285	 ([collection][students '])
v(14,41): -2.4541592597961426	 ([collection][awards])
v(14,42): -1.4756149053573608	 ([collection][gag ).])
v(14,43): -2.490375518798828	 ([collection][nearly])
v(14,44): -1.570769190788269	 ([collection][directed])
v(14,45): -2.636125326156616	 ([collection][without])
v(14,46): -1.2542394399642944	 ([collection][artistry.])
v(14,47): -2.2436318397521973	 ([collection][get])
v(14,48): -3.031879425048828	 ([collection][wrong :])
v(14,49): -1.4678359031677246	 ([collection][1])
v(14,50): -2.3988592624664307	 ([collection][every])
v(14,51): -2.362490653991699	 ([collection][10])
v(14,52): -1.703254222869873	 ([collection][jokes])
v(14,53): -1.7904508113861084	 ([collection][actually])
v(14,54): -3.2592313289642334	 ([collection][manages])
v(14,55): -0.6439099907875061	 ([collection][funny])
v(14,56): -2.3245303630828857	 ([collection][( the])
v(14,57): -1.639776587486267	 ([collection][iron])
v(14,58): -1.6030851602554321	 ([collection][phone])
v(14,59): -2.442538261413574	 ([collection][one])
v(14,60): -3.0461068153381348	 ([collection][probably])
v(15,16): 0.5586040616035461	 ([( mostly )][dirty])
v(15,17): -3.3177490234375	 ([( mostly )][jokes.])
v(15,18): -1.8584898710250854	 ([( mostly )][many])
v(15,19): -1.6056574583053589	 ([( mostly )][short])
v(15,20): -1.3306342363357544	 ([( mostly )][can't])
v(15,21): -1.8813563585281372	 ([( mostly )][believe])
v(15,22): -1.761735439300537	 ([( mostly )][realize])
v(15,23): -1.3212062120437622	 ([( mostly )][supposed])
v(15,24): -1.6052988767623901	 ([( mostly )][punchline])
v(15,25): -1.3898292779922485	 ([( mostly )][( example :])
v(15,26): -1.1537666320800781	 ([( mostly )][santa])
v(15,27): -1.7592991590499878	 ([( mostly )][claus])
v(15,28): -0.8005777597427368	 ([( mostly )][gag ) ;])
v(15,29): -1.700567364692688	 ([( mostly )][others])
v(15,30): -1.860147476196289	 ([( mostly )][long])
v(15,31): -1.530327320098877	 ([( mostly )][can't])
v(15,32): -1.9594180583953857	 ([( mostly )][believe])
v(15,33): -1.7351347208023071	 ([( mostly )][realize])
v(15,34): -1.507162094116211	 ([( mostly )][needed])
v(15,35): -1.6407444477081299	 ([( mostly )][much])
v(15,36): -2.0790798664093018	 ([( mostly )][time])
v(15,37): -1.6040253639221191	 ([( mostly )][set])
v(15,38): -1.4924999475479126	 ([( mostly )][punchline])
v(15,39): -1.3828397989273071	 ([( mostly )][( example :])
v(15,40): -1.394362211227417	 ([( mostly )][students '])
v(15,41): -1.704969048500061	 ([( mostly )][awards])
v(15,42): -0.5411171913146973	 ([( mostly )][gag ).])
v(15,43): -1.6926831007003784	 ([( mostly )][nearly])
v(15,44): -0.7446701526641846	 ([( mostly )][directed])
v(15,45): -1.7863993644714355	 ([( mostly )][without])
v(15,46): -0.7886916995048523	 ([( mostly )][artistry.])
v(15,47): -1.5333913564682007	 ([( mostly )][get])
v(15,48): -2.1808836460113525	 ([( mostly )][wrong :])
v(15,49): -0.8671769499778748	 ([( mostly )][1])
v(15,50): -1.7114911079406738	 ([( mostly )][every])
v(15,51): -1.6234755516052246	 ([( mostly )][10])
v(15,52): -0.7105432152748108	 ([( mostly )][jokes])
v(15,53): -1.0737494230270386	 ([( mostly )][actually])
v(15,54): -2.1273036003112793	 ([( mostly )][manages])
v(15,55): 0.36349353194236755	 ([( mostly )][funny])
v(15,56): -1.5536150932312012	 ([( mostly )][( the])
v(15,57): -0.9067815542221069	 ([( mostly )][iron])
v(15,58): -1.0977250337600708	 ([( mostly )][phone])
v(15,59): -1.7100311517715454	 ([( mostly )][one])
v(15,60): -2.0608067512512207	 ([( mostly )][probably])
v(16,17): 0.4052695333957672	 ([dirty][jokes.])
v(16,18): 0.17457780241966248	 ([dirty][many])
v(16,19): 0.43541133403778076	 ([dirty][short])
v(16,20): 0.7609127759933472	 ([dirty][can't])
v(16,21): 0.20048603415489197	 ([dirty][believe])
v(16,22): 0.2488577961921692	 ([dirty][realize])
v(16,23): 0.981066882610321	 ([dirty][supposed])
v(16,24): 0.13929742574691772	 ([dirty][punchline])
v(16,25): 0.9049614667892456	 ([dirty][( example :])
v(16,26): 1.1737143993377686	 ([dirty][santa])
v(16,27): 0.5062484741210938	 ([dirty][claus])
v(16,28): 1.8045620918273926	 ([dirty][gag ) ;])
v(16,29): 0.6729900240898132	 ([dirty][others])
v(16,30): 0.23902177810668945	 ([dirty][long])
v(16,31): 0.6557711958885193	 ([dirty][can't])
v(16,32): 0.04644745588302612	 ([dirty][believe])
v(16,33): 0.34345462918281555	 ([dirty][realize])
v(16,34): 0.8357492685317993	 ([dirty][needed])
