---------- Players ----------
Player 0: film
Player 1: sat
Player 2: tivo
Player 3: weeks
Player 4: watched
Player 5: it.
Player 6: dreaded
Player 7: self - indulgent
Player 8: yuppie
Player 9: flick
Player 10: relationships
Player 11: gone
Player 12: bad.
Player 13: wrong ;
Player 14: engrossing
Player 15: excursion
Player 16: screwed - up
Player 17: libidos
Player 18: new
Player 19: yorkers.
Player 20: format
Player 21: max
Player 22: ophuls '
Player 23: la
Player 24: ronde,
Player 25: "
Player 26: based
Player 27: play
Player 28: arthur
Player 29: schnitzler,
Player 30: given
Player 31: " inspired
Player 32: "
Player 33: credit.
Player 34: starts
Player 35: one
Player 36: person,
Player 37: prostitute
Player 38: ,
Player 39: standing
Player 40: street
Player 41: corner
Player 42: brooklyn.
Player 43: picked
Player 44: home
Player 45: contractor,
Player 46: sex
Player 47: hood
Player 48: car,
Player 49: can't
Player 50: come.
Player 51: refuses
Player 52: pay
Player 53: her.
Player 54: he's
Player 55: peeing,
Player 56: answers
Player 57: cell
Player 58: phone
---------- Rewards ----------
v(): -0.6040202975273132	 ([])
v(7,51): -3.18017840385437	 ([self - indulgent][refuses])
v(7,52): -3.4713382720947266	 ([self - indulgent][pay])
v(7,53): -3.5850472450256348	 ([self - indulgent][her.])
v(7,54): -3.082273483276367	 ([self - indulgent][he's])
v(7,55): -3.831758737564087	 ([self - indulgent][peeing,])
v(7,56): -2.713456869125366	 ([self - indulgent][answers])
v(7,57): -2.7117490768432617	 ([self - indulgent][cell])
v(7,58): -4.279122352600098	 ([self - indulgent][phone])
v(8,9): -4.581880569458008	 ([yuppie][flick])
v(8,10): -2.3263590335845947	 ([yuppie][relationships])
v(8,11): -2.7717044353485107	 ([yuppie][gone])
v(8,12): -5.148461818695068	 ([yuppie][bad.])
v(8,13): -3.0579946041107178	 ([yuppie][wrong ;])
v(8,14): 7.411614418029785	 ([yuppie][engrossing])
v(8,15): -0.9424431324005127	 ([yuppie][excursion])
v(8,16): -4.808099269866943	 ([yuppie][screwed - up])
v(8,17): -2.6258411407470703	 ([yuppie][libidos])
v(8,18): -3.1446926593780518	 ([yuppie][new])
v(8,19): -1.5442332029342651	 ([yuppie][yorkers.])
v(8,20): -2.7840077877044678	 ([yuppie][format])
v(8,21): -2.3142099380493164	 ([yuppie][max])
v(8,22): -3.2044973373413086	 ([yuppie][ophuls '])
v(8,23): -2.750335454940796	 ([yuppie][la])
v(8,24): -2.926715135574341	 ([yuppie][ronde,])
v(8,25): -2.9600937366485596	 ([yuppie]["])
v(8,26): -2.8335838317871094	 ([yuppie][based])
v(8,27): -2.6163620948791504	 ([yuppie][play])
v(8,28): -1.9039912223815918	 ([yuppie][arthur])
v(8,29): -3.4398560523986816	 ([yuppie][schnitzler,])
v(8,30): -2.5307655334472656	 ([yuppie][given])
v(8,31): -1.8749693632125854	 ([yuppie][" inspired])
v(8,32): -2.8190274238586426	 ([yuppie]["])
v(8,33): -3.4615285396575928	 ([yuppie][credit.])
v(8,34): -1.98261296749115	 ([yuppie][starts])
v(8,35): -2.695791244506836	 ([yuppie][one])
v(8,36): -2.6530556678771973	 ([yuppie][person,])
v(8,37): -3.066246747970581	 ([yuppie][prostitute])
v(8,38): -2.718993663787842	 ([yuppie][,])
v(8,39): -2.7038779258728027	 ([yuppie][standing])
v(8,40): -2.367354154586792	 ([yuppie][street])
v(8,41): -2.4072656631469727	 ([yuppie][corner])
v(8,42): -1.204085350036621	 ([yuppie][brooklyn.])
v(8,43): -2.411964178085327	 ([yuppie][picked])
v(8,44): -2.2016494274139404	 ([yuppie][home])
v(8,45): -3.7795000076293945	 ([yuppie][contractor,])
v(8,46): -3.7582831382751465	 ([yuppie][sex])
v(8,47): -2.805032253265381	 ([yuppie][hood])
v(8,48): -3.240389823913574	 ([yuppie][car,])
v(8,49): -3.0585899353027344	 ([yuppie][can't])
v(8,50): -2.698734760284424	 ([yuppie][come.])
v(8,51): -3.257701873779297	 ([yuppie][refuses])
v(8,52): -3.407463312149048	 ([yuppie][pay])
v(8,53): -2.955911636352539	 ([yuppie][her.])
v(8,54): -2.142366886138916	 ([yuppie][he's])
v(8,55): -2.9278993606567383	 ([yuppie][peeing,])
v(8,56): -2.6829347610473633	 ([yuppie][answers])
v(8,57): -2.6005759239196777	 ([yuppie][cell])
v(8,58): -3.2409515380859375	 ([yuppie][phone])
v(9,10): -3.5346615314483643	 ([flick][relationships])
v(9,11): -2.695748805999756	 ([flick][gone])
v(9,12): -6.590224266052246	 ([flick][bad.])
v(9,13): -3.099425792694092	 ([flick][wrong ;])
v(9,14): 7.951286315917969	 ([flick][engrossing])
v(9,15): 0.14986011385917664	 ([flick][excursion])
v(9,16): -5.6635355949401855	 ([flick][screwed - up])
v(9,17): -2.428102493286133	 ([flick][libidos])
v(9,18): -3.181978702545166	 ([flick][new])
v(9,19): -1.2175627946853638	 ([flick][yorkers.])
v(9,20): -2.6985740661621094	 ([flick][format])
v(9,21): -2.537691116333008	 ([flick][max])
v(9,22): -2.689239740371704	 ([flick][ophuls '])
v(9,23): -2.630197525024414	 ([flick][la])
v(9,24): -2.5036392211914062	 ([flick][ronde,])
v(9,25): -2.885835886001587	 ([flick]["])
v(9,26): -2.9596445560455322	 ([flick][based])
v(9,27): -1.8769289255142212	 ([flick][play])
v(9,28): -1.6463874578475952	 ([flick][arthur])
v(9,29): -2.8113770484924316	 ([flick][schnitzler,])
v(9,30): -2.3307716846466064	 ([flick][given])
v(9,31): -1.7648980617523193	 ([flick][" inspired])
v(9,32): -2.6404972076416016	 ([flick]["])
v(9,33): -3.334015130996704	 ([flick][credit.])
v(9,34): -2.153830051422119	 ([flick][starts])
v(9,35): -2.7700977325439453	 ([flick][one])
v(9,36): -2.7151436805725098	 ([flick][person,])
v(9,37): -3.3309109210968018	 ([flick][prostitute])
v(9,38): -2.5827560424804688	 ([flick][,])
v(9,39): -2.5802178382873535	 ([flick][standing])
v(9,40): -2.150836944580078	 ([flick][street])
v(9,41): -2.3225855827331543	 ([flick][corner])
v(9,42): -0.7880739569664001	 ([flick][brooklyn.])
v(9,43): -2.1210341453552246	 ([flick][picked])
v(9,44): -1.945326328277588	 ([flick][home])
v(9,45): -3.753870964050293	 ([flick][contractor,])
v(9,46): -3.756631374359131	 ([flick][sex])
v(9,47): -2.7142868041992188	 ([flick][hood])
v(9,48): -2.7823128700256348	 ([flick][car,])
v(9,49): -2.926673412322998	 ([flick][can't])
v(9,50): -2.6379013061523438	 ([flick][come.])
v(9,51): -3.3403289318084717	 ([flick][refuses])
v(9,52): -3.838531017303467	 ([flick][pay])
v(9,53): -3.0237436294555664	 ([flick][her.])
v(9,54): -2.1731696128845215	 ([flick][he's])
v(9,55): -2.770172595977783	 ([flick][peeing,])
v(9,56): -2.08311128616333	 ([flick][answers])
v(9,57): -2.328270196914673	 ([flick][cell])
v(9,58): -2.6754348278045654	 ([flick][phone])
v(10,11): -1.0011401176452637	 ([relationships][gone])
v(10,12): -1.563801646232605	 ([relationships][bad.])
v(10,13): -0.5724932551383972	 ([relationships][wrong ;])
v(10,14): 8.196451187133789	 ([relationships][engrossing])
v(10,15): 3.1284985542297363	 ([relationships][excursion])
v(10,16): -3.0865478515625	 ([relationships][screwed - up])
v(10,17): 0.2453952431678772	 ([relationships][libidos])
v(10,18): -0.9164456725120544	 ([relationships][new])
v(10,19): 0.8358222246170044	 ([relationships][yorkers.])
v(10,20): -0.612718403339386	 ([relationships][format])
v(10,21): -0.26839548349380493	 ([relationships][max])
v(10,22): -0.7721843123435974	 ([relationships][ophuls '])
v(10,23): -0.43681222200393677	 ([relationships][la])
v(10,24): -0.04447701573371887	 ([relationships][ronde,])
v(10,25): -0.6416182518005371	 ([relationships]["])
v(10,26): -0.6922082304954529	 ([relationships][based])
v(10,27): -0.029428601264953613	 ([relationships][play])
v(10,28): 0.6060987710952759	 ([relationships][arthur])
v(10,29): -0.21156957745552063	 ([relationships][schnitzler,])
v(10,30): 0.09323182702064514	 ([relationships][given])
v(10,31): 0.6360238194465637	 ([relationships][" inspired])
v(10,32): -0.3691856265068054	 ([relationships]["])
v(10,33): -1.2525525093078613	 ([relationships][credit.])
v(10,34): 0.17146694660186768	 ([relationships][starts])
v(10,35): -0.46631401777267456	 ([relationships][one])
v(10,36): -0.4699316918849945	 ([relationships][person,])
v(10,37): -0.8701795339584351	 ([relationships][prostitute])
v(10,38): -0.26477858424186707	 ([relationships][,])
v(10,39): -0.18345040082931519	 ([relationships][standing])
v(10,40): 0.11440777778625488	 ([relationships][street])
v(10,41): -0.014945268630981445	 ([relationships][corner])
v(10,42): 0.9464799761772156	 ([relationships][brooklyn.])
v(10,43): -0.04340392351150513	 ([relationships][picked])
v(10,44): 0.31462448835372925	 ([relationships][home])
v(10,45): -1.4178647994995117	 ([relationships][contractor,])
v(10,46): -1.6824476718902588	 ([relationships][sex])
v(10,47): -0.5218039751052856	 ([relationships][hood])
v(10,48): -0.16227981448173523	 ([relationships][car,])
v(10,49): -0.7391753792762756	 ([relationships][can't])
v(10,50): -0.05495592951774597	 ([relationships][come.])
v(10,51): -0.8154494762420654	 ([relationships][refuses])
v(10,52): -1.4162623882293701	 ([relationships][pay])
v(10,53): -0.49352267384529114	 ([relationships][her.])
v(10,54): -0.008686810731887817	 ([relationships][he's])
v(10,55): -0.7760446071624756	 ([relationships][peeing,])
v(10,56): 0.08924421668052673	 ([relationships][answers])
v(10,57): 0.11398571729660034	 ([relationships][cell])
v(10,58): -0.8678690791130066	 ([relationships][phone])
v(11,12): -1.592415452003479	 ([gone][bad.])
v(11,13): -0.7089322209358215	 ([gone][wrong ;])
v(11,14): 7.868803024291992	 ([gone][engrossing])
v(11,15): 1.451108694076538	 ([gone][excursion])
v(11,16): -3.4688868522644043	 ([gone][screwed - up])
v(11,17): -0.6368107199668884	 ([gone][libidos])
v(11,18): -1.2651280164718628	 ([gone][new])
v(11,19): 0.3827899694442749	 ([gone][yorkers.])
v(11,20): -1.134520411491394	 ([gone][format])
v(11,21): -0.7328982949256897	 ([gone][max])
v(11,22): -1.1992731094360352	 ([gone][ophuls '])
v(11,23): -0.8070752620697021	 ([gone][la])
v(11,24): -0.49471813440322876	 ([gone][ronde,])
v(11,25): -1.0259383916854858	 ([gone]["])
v(11,26): -1.0311506986618042	 ([gone][based])
v(11,27): -0.33132538199424744	 ([gone][play])
v(11,28): 0.3491491675376892	 ([gone][arthur])
v(11,29): -0.8985157012939453	 ([gone][schnitzler,])
v(11,30): -0.28500258922576904	 ([gone][given])
v(11,31): 0.3152672052383423	 ([gone][" inspired])
v(11,32): -0.7307925224304199	 ([gone]["])
v(11,33): -1.7077372074127197	 ([gone][credit.])
v(11,34): -0.04805377125740051	 ([gone][starts])
v(11,35): -0.8184611201286316	 ([gone][one])
v(11,36): -0.7797365784645081	 ([gone][person,])
v(11,37): -1.119040846824646	 ([gone][prostitute])
v(11,38): -0.6810665130615234	 ([gone][,])
v(11,39): -0.6093750596046448	 ([gone][standing])
v(11,40): -0.1639811098575592	 ([gone][street])
v(11,41): -0.408115029335022	 ([gone][corner])
v(11,42): 0.6823983788490295	 ([gone][brooklyn.])
v(11,43): -0.428059458732605	 ([gone][picked])
v(11,44): 0.03435671329498291	 ([gone][home])
v(11,45): -2.0207321643829346	 ([gone][contractor,])
v(11,46): -2.1869914531707764	 ([gone][sex])
v(11,47): -0.8389083743095398	 ([gone][hood])
v(11,48): -0.7341286540031433	 ([gone][car,])
v(11,49): -1.035204529762268	 ([gone][can't])
v(11,50): -0.5671657919883728	 ([gone][come.])
v(11,51): -1.1359987258911133	 ([gone][refuses])
v(11,52): -1.798048496246338	 ([gone][pay])
v(11,53): -0.8592510223388672	 ([gone][her.])
v(11,54): -0.5242912173271179	 ([gone][he's])
v(11,55): -1.1902170181274414	 ([gone][peeing,])
v(11,56): -0.16623347997665405	 ([gone][answers])
v(11,57): -0.2592247426509857	 ([gone][cell])
v(11,58): -1.48013174533844	 ([gone][phone])
v(12,13): -3.731178045272827	 ([bad.][wrong ;])
v(12,14): 6.321728706359863	 ([bad.][engrossing])
v(12,15): -5.203763961791992	 ([bad.][excursion])
v(12,16): -6.0232954025268555	 ([bad.][screwed - up])
v(12,17): -4.8839945793151855	 ([bad.][libidos])
v(12,18): -4.7358808517456055	 ([bad.][new])
v(12,19): -3.374782085418701	 ([bad.][yorkers.])
v(12,20): -4.452929973602295	 ([bad.][format])
v(12,21): -4.535315990447998	 ([bad.][max])
v(12,22): -4.293657302856445	 ([bad.][ophuls '])
v(12,23): -4.376462459564209	 ([bad.][la])
v(12,24): -4.391393661499023	 ([bad.][ronde,])
v(12,25): -4.4581522941589355	 ([bad.]["])
v(12,26): -4.605338096618652	 ([bad.][based])
v(12,27): -4.201940536499023	 ([bad.][play])
v(12,28): -4.055002212524414	 ([bad.][arthur])
v(12,29): -4.391356468200684	 ([bad.][schnitzler,])
v(12,30): -4.443042755126953	 ([bad.][given])
v(12,31): -4.744903564453125	 ([bad.][" inspired])
v(12,32): -4.409692764282227	 ([bad.]["])
v(12,33): -4.803693771362305	 ([bad.][credit.])
v(12,34): -3.937112331390381	 ([bad.][starts])
v(12,35): -4.334683418273926	 ([bad.][one])
v(12,36): -4.168451309204102	 ([bad.][person,])
v(12,37): -3.608490467071533	 ([bad.][prostitute])
v(12,38): -4.400979518890381	 ([bad.][,])
v(12,39): -4.526151657104492	 ([bad.][standing])
v(12,40): -3.980849266052246	 ([bad.][street])
v(12,41): -4.177737712860107	 ([bad.][corner])
v(12,42): -2.8365087509155273	 ([bad.][brooklyn.])
v(12,43): -4.459900379180908	 ([bad.][picked])
v(12,44): -3.9713006019592285	 ([bad.][home])
v(12,45): -5.119146347045898	 ([bad.][contractor,])
v(12,46): -4.723431587219238	 ([bad.][sex])
v(12,47): -4.587945938110352	 ([bad.][hood])
v(12,48): -4.840342998504639	 ([bad.][car,])
v(12,49): -4.695600509643555	 ([bad.][can't])
v(12,50): -4.3406267166137695	 ([bad.][come.])
v(12,51): -3.8800220489501953	 ([bad.][refuses])
v(12,52): -4.27199649810791	 ([bad.][pay])
v(12,53): -4.898813247680664	 ([bad.][her.])
v(12,54): -4.209107398986816	 ([bad.][he's])
v(12,55): -3.8436532020568848	 ([bad.][peeing,])
v(12,56): -4.1191935539245605	 ([bad.][answers])
v(12,57): -3.913593292236328	 ([bad.][cell])
v(12,58): -4.764199256896973	 ([bad.][phone])
v(13,14): 7.431883811950684	 ([wrong ;][engrossing])
v(13,15): 0.5839093923568726	 ([wrong ;][excursion])
v(13,16): -4.034973621368408	 ([wrong ;][screwed - up])
v(13,17): -0.5323511958122253	 ([wrong ;][libidos])
v(13,18): -1.2291364669799805	 ([wrong ;][new])
v(13,19): -0.02105504274368286	 ([wrong ;][yorkers.])
v(13,20): -0.7542657852172852	 ([wrong ;][format])
v(13,21): -0.7238297462463379	 ([wrong ;][max])
v(13,22): -1.244889736175537	 ([wrong ;][ophuls '])
v(13,23): -0.7255825400352478	 ([wrong ;][la])
v(13,24): -0.48181790113449097	 ([wrong ;][ronde,])
v(13,25): -0.961796224117279	 ([wrong ;]["])
v(13,26): -0.8284868001937866	 ([wrong ;][based])
v(13,27): -0.07996726036071777	 ([wrong ;][play])
v(13,28): 0.48346036672592163	 ([wrong ;][arthur])
v(13,29): -0.7927723526954651	 ([wrong ;][schnitzler,])
v(13,30): -0.4051799476146698	 ([wrong ;][given])
v(13,31): -0.12626692652702332	 ([wrong ;][" inspired])
v(13,32): -0.762649416923523	 ([wrong ;]["])
v(13,33): -1.5540271997451782	 ([wrong ;][credit.])
v(13,34): 0.1652003824710846	 ([wrong ;][starts])
v(13,35): -0.7571442723274231	 ([wrong ;][one])
v(13,36): -0.6979562640190125	 ([wrong ;][person,])
v(13,37): -1.014134407043457	 ([wrong ;][prostitute])
v(13,38): -0.5790468454360962	 ([wrong ;][,])
v(13,39): -0.44750910997390747	 ([wrong ;][standing])
v(13,40): 0.05458512902259827	 ([wrong ;][street])
v(13,41): -0.4178149104118347	 ([wrong ;][corner])
v(13,42): 0.7101516723632812	 ([wrong ;][brooklyn.])
v(13,43): -0.32547563314437866	 ([wrong ;][picked])
v(13,44): 0.09666049480438232	 ([wrong ;][home])
v(13,45): -1.6436513662338257	 ([wrong ;][contractor,])
v(13,46): -1.8087787628173828	 ([wrong ;][sex])
v(13,47): -0.7374339699745178	 ([wrong ;][hood])
v(13,48): -0.5963236093521118	 ([wrong ;][car,])
v(13,49): -0.9320784211158752	 ([wrong ;][can't])
v(13,50): -0.4650254547595978	 ([wrong ;][come.])
v(13,51): -1.0053551197052002	 ([wrong ;][refuses])
v(13,52): -1.5098129510879517	 ([wrong ;][pay])
v(13,53): -0.901108980178833	 ([wrong ;][her.])
v(13,54): -0.34675630927085876	 ([wrong ;][he's])
v(13,55): -1.2502052783966064	 ([wrong ;][peeing,])
v(13,56): -0.07528045773506165	 ([wrong ;][answers])
v(13,57): -0.22693756222724915	 ([wrong ;][cell])
v(13,58): -1.3756905794143677	 ([wrong ;][phone])
v(14,15): 8.553628921508789	 ([engrossing][excursion])
v(14,16): 5.173929214477539	 ([engrossing][screwed - up])
v(14,17): 8.09003734588623	 ([engrossing][libidos])
v(14,18): 7.672434329986572	 ([engrossing][new])
v(14,19): 8.360318183898926	 ([engrossing][yorkers.])
v(14,20): 8.077768325805664	 ([engrossing][format])
v(14,21): 8.064695358276367	 ([engrossing][max])
v(14,22): 7.674922466278076	 ([engrossing][ophuls '])
v(14,23): 7.941620826721191	 ([engrossing][la])
v(14,24): 7.934854984283447	 ([engrossing][ronde,])
v(14,25): 7.873513698577881	 ([engrossing]["])
v(14,26): 8.168594360351562	 ([engrossing][based])
v(14,27): 8.246936798095703	 ([engrossing][play])
v(14,28): 8.1751708984375	 ([engrossing][arthur])
v(14,29): 7.994671821594238	 ([engrossing][schnitzler,])
v(14,30): 8.058573722839355	 ([engrossing][given])
v(14,31): 8.117890357971191	 ([engrossing][" inspired])
v(14,32): 7.772339820861816	 ([engrossing]["])
v(14,33): 8.224815368652344	 ([engrossing][credit.])
v(14,34): 8.235280990600586	 ([engrossing][starts])
v(14,35): 7.806451797485352	 ([engrossing][one])
v(14,36): 7.893020153045654	 ([engrossing][person,])
v(14,37): 7.934713363647461	 ([engrossing][prostitute])
v(14,38): 7.981076717376709	 ([engrossing][,])
v(14,39): 7.920876502990723	 ([engrossing][standing])
v(14,40): 8.033573150634766	 ([engrossing][street])
v(14,41): 7.806813716888428	 ([engrossing][corner])
v(14,42): 8.31175708770752	 ([engrossing][brooklyn.])
v(14,43): 7.8469343185424805	 ([engrossing][picked])
v(14,44): 8.253555297851562	 ([engrossing][home])
v(14,45): 7.998010158538818	 ([engrossing][contractor,])
v(14,46): 8.1859712600708	 ([engrossing][sex])
v(14,47): 7.937986373901367	 ([engrossing][hood])
v(14,48): 7.990354537963867	 ([engrossing][car,])
v(14,49): 7.944439888000488	 ([engrossing][can't])
v(14,50): 8.093240737915039	 ([engrossing][come.])
v(14,51): 8.000060081481934	 ([engrossing][refuses])
v(14,52): 7.9179301261901855	 ([engrossing][pay])
v(14,53): 8.021798133850098	 ([engrossing][her.])
v(14,54): 8.08727741241455	 ([engrossing][he's])
v(14,55): 8.049766540527344	 ([engrossing][peeing,])
v(14,56): 8.064915657043457	 ([engrossing][answers])
v(14,57): 7.943103790283203	 ([engrossing][cell])
v(14,58): 7.927192687988281	 ([engrossing][phone])
v(15,16): -0.5436500906944275	 ([excursion][screwed - up])
v(15,17): 3.19696307182312	 ([excursion][libidos])
v(15,18): 1.7970079183578491	 ([excursion][new])
v(15,19): 4.276630401611328	 ([excursion][yorkers.])
v(15,20): 2.7139389514923096	 ([excursion][format])
v(15,21): 2.50600528717041	 ([excursion][max])
v(15,22): 1.338392972946167	 ([excursion][ophuls '])
v(15,23): 2.1916115283966064	 ([excursion][la])
v(15,24): 2.6346449851989746	 ([excursion][ronde,])
v(15,25): 1.9459432363510132	 ([excursion]["])
v(15,26): 2.9298458099365234	 ([excursion][based])
v(15,27): 3.5561208724975586	 ([excursion][play])
v(15,28): 3.017090082168579	 ([excursion][arthur])
v(15,29): 2.6300220489501953	 ([excursion][schnitzler,])
v(15,30): 2.835327625274658	 ([excursion][given])
v(15,31): 3.37807035446167	 ([excursion][" inspired])
v(15,32): 2.0713510513305664	 ([excursion]["])
v(15,33): 1.796560287475586	 ([excursion][credit.])
v(15,34): 3.205610752105713	 ([excursion][starts])
v(15,35): 1.8866593837738037	 ([excursion][one])
v(15,36): 1.9664477109909058	 ([excursion][person,])
v(15,37): 1.3176263570785522	 ([excursion][prostitute])
v(15,38): 2.3838226795196533	 ([excursion][,])
v(15,39): 2.6940386295318604	 ([excursion][standing])
v(15,40): 2.5373427867889404	 ([excursion][street])
v(15,41): 2.5763349533081055	 ([excursion][corner])
v(15,42): 4.466038703918457	 ([excursion][brooklyn.])
v(15,43): 2.5538549423217773	 ([excursion][picked])
v(15,44): 3.191159725189209	 ([excursion][home])
v(15,45): 1.0620800256729126	 ([excursion][contractor,])
v(15,46): 0.4978656768798828	 ([excursion][sex])
v(15,47): 1.9335877895355225	 ([excursion][hood])
v(15,48): 1.2024545669555664	 ([excursion][car,])
v(15,49): 2.0253500938415527	 ([excursion][can't])
v(15,50): 2.65425705909729	 ([excursion][come.])
v(15,51): 1.648956298828125	 ([excursion][refuses])
v(15,52): 0.46543893218040466	 ([excursion][pay])
v(15,53): 2.282644271850586	 ([excursion][her.])
v(15,54): 2.3243536949157715	 ([excursion][he's])
v(15,55): 1.4201503992080688	 ([excursion][peeing,])
v(15,56): 2.5485124588012695	 ([excursion][answers])
v(15,57): 2.4986205101013184	 ([excursion][cell])
v(15,58): 1.8423954248428345	 ([excursion][phone])
v(16,17): -2.064332962036133	 ([screwed - up][libidos])
v(16,18): -3.842043399810791	 ([screwed - up][new])
v(16,19): -3.5389020442962646	 ([screwed - up][yorkers.])
v(16,20): -4.565679550170898	 ([screwed - up][format])
v(16,21): -4.041536808013916	 ([screwed - up][max])
v(16,22): -3.917556047439575	 ([screwed - up][ophuls '])
v(16,23): -3.842912435531616	 ([screwed - up][la])
v(16,24): -3.470693588256836	 ([screwed - up][ronde,])
v(16,25): -3.8784449100494385	 ([screwed - up]["])
v(16,26): -4.184101581573486	 ([screwed - up][based])
v(16,27): -5.244748115539551	 ([screwed - up][play])
v(16,28): -3.6606717109680176	 ([screwed - up][arthur])
v(16,29): -3.984304904937744	 ([screwed - up][schnitzler,])
v(16,30): -3.9777703285217285	 ([screwed - up][given])
v(16,31): -3.493610382080078	 ([screwed - up][" inspired])
v(16,32): -3.645294666290283	 ([screwed - up]["])
v(16,33): -5.031919002532959	 ([screwed - up][credit.])
v(16,34): -3.4870738983154297	 ([screwed - up][starts])
v(16,35): -3.6495232582092285	 ([screwed - up][one])
v(16,36): -3.499061107635498	 ([screwed - up][person,])
v(16,37): -3.761740207672119	 ([screwed - up][prostitute])
v(16,38): -3.642970561981201	 ([screwed - up][,])
v(16,39): -3.6475272178649902	 ([screwed - up][standing])
v(16,40): -2.724940299987793	 ([screwed - up][street])
v(16,41): -3.33532452583313	 ([screwed - up][corner])
v(16,42): -2.720561981201172	 ([screwed - up][brooklyn.])
v(16,43): -3.3305201530456543	 ([screwed - up][picked])
v(16,44): -2.6372904777526855	 ([screwed - up][home])
v(16,45): -4.258856773376465	 ([screwed - up][contractor,])
v(16,46): -4.581479072570801	 ([screwed - up][sex])
v(16,47): -3.2498607635498047	 ([screwed - up][hood])
v(16,48): -3.289022922515869	 ([screwed - up][car,])
v(16,49): -3.8162388801574707	 ([screwed - up][can't])
v(16,50): -3.404540538787842	 ([screwed - up][come.])
v(16,51): -3.719294548034668	 ([screwed - up][refuses])
v(16,52): -4.42324161529541	 ([screwed - up][pay])
v(16,53): -3.702446460723877	 ([screwed - up][her.])
v(16,54): -3.578432083129883	 ([screwed - up][he's])
v(16,55): -3.643322229385376	 ([screwed - up][peeing,])
v(16,56): -3.1140244007110596	 ([screwed - up][answers])
v(16,57): -2.4398555755615234	 ([screwed - up][cell])
v(16,58): -3.7337398529052734	 ([screwed - up][phone])
v(17,18): -0.37163299322128296	 ([libidos][new])
v(17,19): 1.5214933156967163	 ([libidos][yorkers.])
v(17,20): -0.34983277320861816	 ([libidos][format])
v(17,21): -0.28153860569000244	 ([libidos][max])
v(17,22): -0.9790349006652832	 ([libidos][ophuls '])
v(17,23): -0.25921934843063354	 ([libidos][la])
v(17,24): -0.06860533356666565	 ([libidos][ronde,])
v(17,25): -0.3889085650444031	 ([libidos]["])
v(17,26): -0.15679818391799927	 ([libidos][based])
v(17,27): 0.4145469665527344	 ([libidos][play])
v(17,28): 0.5121932029724121	 ([libidos][arthur])
